"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"err_breakdown","endpoint","mistral","t",,"timeout","44",,,,,,
"err_breakdown","endpoint","mistral","t",,"tls","28",,,,,,
"err_breakdown","endpoint","mistral","t",,"other","1109",,,,,,
"service_responsiveness_rate","overview","gemini","c",,,"83","830",,,"10",,
"coverage","overview","gemini","c",,,"10",,,,"10","401","10"
"endpoint_err_rate_core","endpoint","gemini","c",,"ERR","214","14.8611111111111",,,,,
"endpoint_err_rate_all","endpoint","gemini","c",,"ERR","934","43.2407407407407",,,,,
"err_breakdown","endpoint","gemini","c",,"timeout","116",,,,,,
"err_breakdown","endpoint","gemini","c",,"other","818",,,,,,
"doc_size","docs","gpt","t",,,"478",,,,"663127","130400","4547533"
"doc_size","docs","claude","c",,,"528",,,,"884502","150826","5345795"
"doc_size","docs","deepseek","t",,,"448",,,,"559737","71063","4853413"
"doc_size","docs","claude","v",,,"531",,,,"829276","196910","5345795"
"doc_size","docs","gemini","t",,,"439",,,,"881538","264955","5345795"
"doc_size","docs","gpt","c",,,"547",,,,"687568","133390","4853421"
"doc_size","docs","mistral","c",,,"501",,,,"691059","178470","5345795"
"doc_size","docs","gpt","v",,,"506",,,,"680744","138397","3802068"
"doc_size","docs","claude","t",,,"512",,,,"889823","178470","5689028"
"doc_size","docs","deepseek","v",,,"482",,,,"638160","75689","4854582"
"doc_size","docs","deepseek","c",,,"486",,,,"493149","71063","2212319"
"doc_size","docs","mistral","v",,,"495",,,,"467439","155779","1872085"
"doc_size","docs","gemini","v",,,"501",,,,"555701","86768","2244169"
"doc_size","docs","mistral","t",,,"534",,,,"395917","155779","1417573"
"doc_size","docs","gemini","c",,,"460",,,,"628417","264665","2861104"
"http_status_count","docs","claude","v",,"404","48",,,,,,
"http_status_count","docs","gpt","v",,"422","6",,,,,,
"http_status_count","docs","claude","t",,"308","37",,,,,,
"http_status_count","docs","claude","v",,"401","11",,,,,,
"http_status_count","docs","gemini","c",,"200","401",,,,,,
"http_status_count","docs","gemini","c",,"ERR","56",,,,,,
"http_status_count","docs","deepseek","t",,"308","45",,,,,,
"http_status_count","docs","mistral","v",,"200","457",,,,,,
"http_status_count","docs","deepseek","v",,"308","57",,,,,,
"http_status_count","docs","gpt","v",,"308","45",,,,,,
"http_status_count","docs","claude","v",,"ERR","37",,,,,,
"http_status_count","docs","claude","t",,"ERR","43",,,,,,
"http_status_count","docs","deepseek","c",,"200","381",,,,,,
"http_status_count","docs","gemini","t",,"404","53",,,,,,
"http_status_count","docs","mistral","t",,"405","3",,,,,,
"http_status_count","docs","deepseek","v",,"404","70",,,,,,
"http_status_count","docs","gemini","t",,"403","22",,,,,,
"http_status_count","docs","gpt","t",,"ERR","81",,,,,,
"http_status_count","docs","claude","c",,"503","1",,,,,,
"http_status_count","docs","deepseek","c",,"404","67",,,,,,
"http_status_count","docs","mistral","t",,"404","21",,,,,,
"http_status_count","docs","mistral","c",,"200","460",,,,,,
"http_status_count","docs","claude","c",,"404","48",,,,,,
"http_status_count","docs","claude","t",,"200","431",,,,,,
"http_status_count","docs","gemini","v",,"403","19",,,,,,
"http_status_count","docs","mistral","v",,"429","2",,,,,,
"http_status_count","docs","gemini","t",,"308","36",,,,,,
"http_status_count","docs","gpt","c",,"ERR","64",,,,,,
"http_status_count","docs","gemini","t",,"200","370",,,,,,
"http_status_count","docs","mistral","t",,"ERR","29",,,,,,
"http_status_count","docs","mistral","v",,"308","25",,,,,,
"http_status_count","docs","gemini","v",,"200","410",,,,,,
"http_status_count","docs","mistral","c",,"308","24",,,,,,
"http_status_count","docs","gemini","v",,"308","34",,,,,,
"http_status_count","docs","claude","v",,"301","2",,,,,,
"http_status_count","docs","gpt","v",,"404","65",,,,,,
"http_status_count","docs","deepseek","t",,"200","354",,,,,,
"http_status_count","docs","mistral","c",,"ERR","36",,,,,,
"http_status_count","docs","gpt","t",,"404","49",,,,,,
"http_status_count","docs","gpt","c",,"308","38",,,,,,
"http_status_count","docs","gemini","v",,"ERR","70",,,,,,
"http_status_count","docs","mistral","t",,"403","19",,,,,,
"http_status_count","docs","deepseek","v",,"200","401",,,,,,
"http_status_count","docs","gpt","v",,"ERR","57",,,,,,
"http_status_count","docs","gemini","c",,"403","6",,,,,,
"http_status_count","docs","gemini","c",,"308","48",,,,,,
"http_status_count","docs","claude","v",,"200","466",,,,,,
"http_status_count","docs","claude","v",,"403","10",,,,,,
"http_status_count","docs","claude","t",,"403","9",,,,,,
"http_status_count","docs","deepseek","v",,"403","19",,,,,,
"http_status_count","docs","claude","c",,"200","461",,,,,,
"http_status_count","docs","deepseek","t",,"403","37",,,,,,
"http_status_count","docs","gpt","v",,"200","418",,,,,,
"http_status_count","docs","claude","v",,"308","36",,,,,,
"http_status_count","docs","mistral","t",,"308","13",,,,,,
"http_status_count","docs","gpt","t",,"200","430",,,,,,
"http_status_count","docs","mistral","v",,"403","12",,,,,,
"http_status_count","docs","mistral","v",,"404","54",,,,,,
"http_status_count","docs","deepseek","v",,"401","1",,,,,,
"http_status_count","docs","gpt","c",,"200","481",,,,,,
"http_status_count","docs","deepseek","c",,"308","46",,,,,,
"http_status_count","docs","mistral","v",,"ERR","52",,,,,,
"http_status_count","docs","mistral","c",,"404","44",,,,,,
"http_status_count","docs","deepseek","t",,"ERR","58",,,,,,
"http_status_count","docs","mistral","t",,"400","1",,,,,,
"http_status_count","docs","gpt","t",,"308","29",,,,,,
"http_status_count","docs","claude","c",,"ERR","35",,,,,,
"http_status_count","docs","gemini","c",,"422","5",,,,,,
"http_status_count","docs","gpt","c",,"403","11",,,,,,
"http_status_count","docs","gemini","v",,"404","76",,,,,,
"http_status_count","docs","deepseek","t",,"404","68",,,,,,
"http_status_count","docs","claude","c",,"308","37",,,,,,
"http_status_count","docs","mistral","c",,"429","1",,,,,,
"http_status_count","docs","gemini","c",,"404","55",,,,,,
"http_status_count","docs","deepseek","v",,"ERR","58",,,,,,
"http_status_count","docs","claude","t",,"401","4",,,,,,
"http_status_count","docs","mistral","c",,"403","9",,,,,,
"http_status_count","docs","claude","t",,"404","64",,,,,,
"http_status_count","docs","gpt","c",,"404","40",,,,,,
"http_status_count","docs","claude","c",,"403","9",,,,,,
"http_status_count","docs","deepseek","c",,"403","30",,,,,,
"http_status_count","docs","gpt","t",,"403","12",,,,,,
"http_status_count","docs","gemini","t",,"ERR","76",,,,,,
"http_status_count","docs","mistral","t",,"429","2",,,,,,
"http_status_count","docs","mistral","t",,"200","495",,,,,,
"http_status_count","docs","deepseek","c",,"ERR","44",,,,,,
"http_status_count","docs","gpt","v",,"403","30",,,,,,
"latency_perprobe","endpoint","mistral","v","HEAD","400","18","112","47","378",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","503","1","563","563","563",,,
"latency_perprobe","endpoint","gpt","t","HEAD","500","16","186","204","407",,,
"latency_perprobe","endpoint","deepseek","c","GET","405","52","137","161","194",,,
"latency_perprobe","endpoint","claude","v","HEAD","ERR","114","1421","1","15022",,,
"latency_perprobe","endpoint","gemini","t","HEAD","429","3","32","28","40",,,
"latency_perprobe","endpoint","gpt","v","HEAD","200","61","334","263","1398",,,
"latency_perprobe","endpoint","deepseek","t","GET","ERR","111","1624","1","15012",,,
"latency_perprobe","endpoint","claude","v","GET","401","468","120","101","286",,,
"latency_perprobe","endpoint","gpt","v","GET","302","10","646","631","723",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","401","172","250","168","711",,,
"latency_perprobe","endpoint","deepseek","c","GET","308","4","80","77","94",,,
"latency_perprobe","endpoint","gemini","v","GET","401","305","118","104","225",,,
"latency_perprobe","endpoint","claude","t","HEAD","401","327","179","168","502",,,
"latency_perprobe","endpoint","mistral","v","HEAD","401","135","147","92","484",,,
"latency_perprobe","endpoint","mistral","v","GET","503","8","71","65","90",,,
"latency_perprobe","endpoint","gpt","c","GET","405","29","86","88","143",,,
"latency_perprobe","endpoint","mistral","c","GET","400","29","224","199","512",,,
"latency_perprobe","endpoint","gemini","c","GET","401","315","130","102","277",,,
"latency_perprobe","endpoint","gpt","v","GET","401","467","136","118","288",,,
"latency_perprobe","endpoint","gemini","v","GET","415","5","63","54","103",,,
"latency_perprobe","endpoint","gpt","t","GET","403","38","298","260","549",,,
"latency_perprobe","endpoint","claude","c","HEAD","596","2","620","612","627",,,
"latency_perprobe","endpoint","gpt","c","HEAD","403","41","423","421","797",,,
"latency_perprobe","endpoint","claude","t","GET","401","492","134","106","296",,,
"latency_perprobe","endpoint","mistral","t","GET","404","261","128","111","292",,,
"latency_perprobe","endpoint","gpt","t","GET","500","1","199","199","199",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","406","7","1957","1154","7702",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","406","28","283","270","407",,,
"latency_perprobe","endpoint","gpt","v","HEAD","401","325","185","138","564",,,
"latency_perprobe","endpoint","gpt","c","GET","ERR","52","1445","1","15010",,,
"latency_perprobe","endpoint","claude","v","HEAD","500","5","50","42","92",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","406","14","273","270","296",,,
"latency_perprobe","endpoint","claude","c","HEAD","503","3","183","184","189",,,
"latency_perprobe","endpoint","mistral","v","HEAD","500","13","59","54","83",,,
"latency_perprobe","endpoint","deepseek","v","GET","400","43","167","179","307",,,
"latency_perprobe","endpoint","claude","c","GET","405","29","115","101","210",,,
"latency_perprobe","endpoint","gpt","c","HEAD","400","8","259","110","789",,,
"latency_perprobe","endpoint","claude","v","HEAD","302","4","624","616","659",,,
"latency_perprobe","endpoint","gpt","t","HEAD","400","41","229","120","613",,,
"latency_perprobe","endpoint","gpt","c","GET","200","46","336","98","1421",,,
"latency_perprobe","endpoint","gemini","v","HEAD","415","5","58","53","97",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","ERR","179","1777","1","15010",,,
"latency_perprobe","endpoint","mistral","v","HEAD","302","22","679","651","733",,,
"latency_perprobe","endpoint","gemini","c","HEAD","400","5","71","61","143",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","405","94","116","90","269",,,
"latency_perprobe","endpoint","claude","c","HEAD","ERR","101","1204","1","15007",,,
"latency_perprobe","endpoint","gemini","v","HEAD","503","1","570","570","570",,,
"latency_perprobe","endpoint","mistral","c","GET","500","13","110","89","258",,,
"latency_perprobe","endpoint","mistral","t","HEAD","500","13","582","61","6781",,,
"latency_perprobe","endpoint","gpt","v","HEAD","400","41","221","114","587",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","308","4","51","32","82",,,
"latency_perprobe","endpoint","claude","t","GET","405","32","98","94","147",,,
"latency_perprobe","endpoint","mistral","t","GET","200","64","219","263","495",,,
"latency_perprobe","endpoint","deepseek","t","GET","401","290","139","104","347",,,
"latency_perprobe","endpoint","deepseek","v","GET","200","60","127","90","296",,,
"latency_perprobe","endpoint","mistral","v","OPTIONS","ERR","923","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","500","4","46","40","65",,,
"latency_perprobe","endpoint","gemini","t","HEAD","ERR","97","1567","1","15034",,,
"latency_perprobe","endpoint","claude","v","HEAD","401","300","167","102","388",,,
"latency_perprobe","endpoint","gemini","v","HEAD","ERR","176","414","1","144",,,
"latency_perprobe","endpoint","gpt","t","HEAD","401","283","162","145","411",,,
"latency_perprobe","endpoint","gemini","c","HEAD","500","7","254","248","301",,,
"latency_perprobe","endpoint","gpt","c","HEAD","429","4","40","32","49",,,
"latency_perprobe","endpoint","mistral","v","HEAD","200","36","214","115","548",,,
"latency_perprobe","endpoint","claude","c","HEAD","403","26","271","259","374",,,
"latency_perprobe","endpoint","deepseek","t","GET","429","9","37","38","44",,,
"latency_perprobe","endpoint","gpt","c","HEAD","500","1","209","209","209",,,
"latency_perprobe","endpoint","mistral","c","HEAD","404","202","198","122","445",,,
"latency_perprobe","endpoint","claude","c","GET","200","85","271","96","516",,,
"latency_perprobe","endpoint","claude","v","GET","404","274","119","98","279",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","400","28","411","496","737",,,
"latency_perprobe","endpoint","mistral","v","GET","404","315","141","104","315",,,
"latency_perprobe","endpoint","deepseek","v","GET","404","229","131","103","280",,,
"latency_perprobe","endpoint","gemini","v","HEAD","403","70","305","246","860",,,
"latency_perprobe","endpoint","gpt","t","GET","405","52","101","79","294",,,
"latency_perprobe","endpoint","mistral","t","HEAD","429","24","267","371","435",,,
"latency_perprobe","endpoint","mistral","v","GET","308","4","78","71","94",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","302","4","679","607","873",,,
"latency_perprobe","endpoint","deepseek","t","GET","405","34","130","112","199",,,
"latency_perprobe","endpoint","claude","v","HEAD","400","7","118","71","289",,,
"latency_perprobe","endpoint","gpt","v","HEAD","500","1","199","199","199",,,
"latency_perprobe","endpoint","claude","t","HEAD","200","47","149","82","587",,,
"latency_perprobe","endpoint","mistral","c","HEAD","403","30","220","215","323",,,
"latency_perprobe","endpoint","claude","t","OPTIONS","ERR","1083","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","400","15","124","97","188",,,
"latency_perprobe","endpoint","mistral","v","HEAD","403","75","250","223","435",,,
"latency_perprobe","endpoint","mistral","t","HEAD","422","5","197","164","257",,,
"latency_perprobe","endpoint","mistral","v","GET","302","22","648","638","725",,,
"latency_perprobe","endpoint","gemini","t","GET","403","8","251","229","312",,,
"latency_perprobe","endpoint","gpt","v","GET","403","51","380","392","703",,,
"latency_perprobe","endpoint","gpt","t","GET","429","19","37","32","66",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","308","4","60","31","110",,,
"latency_perprobe","endpoint","gpt","c","HEAD","200","41","377","278","1301",,,
"latency_perprobe","endpoint","mistral","t","HEAD","405","48","144","99","358",,,
"latency_perprobe","endpoint","claude","t","HEAD","ERR","165","668","1","204",,,
"latency_perprobe","endpoint","gpt","t","HEAD","429","4","34","35","39",,,
"latency_perprobe","endpoint","deepseek","v","GET","429","17","39","38","70",,,
"latency_perprobe","endpoint","gpt","v","HEAD","403","66","395","303","937",,,
"latency_perprobe","endpoint","gemini","c","GET","200","57","202","98","1391",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","404","285","141","106","343",,,
"latency_perprobe","endpoint","gpt","t","HEAD","302","4","596","590","613",,,
"latency_perprobe","endpoint","mistral","t","GET","ERR","155","2111","2","15009",,,
"latency_perprobe","endpoint","claude","v","GET","503","15","75","73","110",,,
"latency_perprobe","endpoint","claude","t","HEAD","405","119","153","94","720",,,
"latency_perprobe","endpoint","gpt","c","GET","401","449","138","114","282",,,
"latency_perprobe","endpoint","claude","c","HEAD","302","4","617","598","650",,,
"latency_perprobe","endpoint","gemini","c","OPTIONS","ERR","720","1","1","1",,,
"latency_perprobe","endpoint","gemini","v","GET","400","25","129","98","227",,,
"latency_perprobe","endpoint","gemini","v","HEAD","429","12","36","33","70",,,
"latency_perprobe","endpoint","gemini","c","HEAD","401","240","244","167","685",,,
"latency_perprobe","endpoint","gemini","t","HEAD","400","1","29","29","29",,,
"latency_perprobe","endpoint","mistral","c","OPTIONS","ERR","734","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","502","1","99","99","99",,,
"latency_perprobe","endpoint","mistral","t","HEAD","302","10","646","648","722",,,
"latency_perprobe","endpoint","claude","t","HEAD","429","15","33","32","42",,,
"latency_perprobe","endpoint","claude","t","HEAD","404","329","181","118","458",,,
"latency_perprobe","endpoint","mistral","v","HEAD","503","8","67","63","89",,,
"latency_perprobe","endpoint","claude","c","GET","ERR","103","1176","1","15011",,,
"latency_perprobe","endpoint","mistral","t","GET","500","13","75","61","154",,,
"latency_perprobe","endpoint","gemini","v","GET","200","72","214","104","366",,,
"latency_perprobe","endpoint","claude","c","GET","404","200","111","94","222",,,
"latency_perprobe","endpoint","claude","c","GET","503","3","174","174","177",,,
"latency_perprobe","endpoint","gemini","c","HEAD","302","5","668","639","771",,,
"latency_perprobe","endpoint","gemini","t","GET","503","1","215","215","215",,,
"latency_perprobe","endpoint","deepseek","c","GET","400","37","116","107","192",,,
"latency_perprobe","endpoint","gpt","v","GET","503","4","190","185","201",,,
"latency_perprobe","endpoint","deepseek","t","GET","403","31","364","276","692",,,
"latency_perprobe","endpoint","gemini","v","OPTIONS","ERR","869","1","1","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","ERR","52","1482","30","15096",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","401","194","187","119","571",,,
"latency_perprobe","endpoint","gpt","v","GET","429","29","38","35","75",,,
"latency_perprobe","endpoint","gemini","v","GET","308","4","80","80","83",,,
"latency_perprobe","endpoint","gemini","c","GET","429","78","39","34","78",,,
"latency_perprobe","endpoint","gemini","v","GET","202","2","56","41","72",,,
"latency_perprobe","endpoint","claude","c","HEAD","401","229","222","169","533",,,
"latency_perprobe","endpoint","gpt","t","GET","ERR","164","434","1","204",,,
"latency_perprobe","endpoint","deepseek","c","OPTIONS","ERR","693","1","1","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","404","187","189","173","395",,,
"latency_perprobe","endpoint","mistral","t","HEAD","403","67","217","200","389",,,
"latency_perprobe","endpoint","gpt","c","OPTIONS","ERR","876","0","0","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","500","2","786","769","804",,,
"latency_perprobe","endpoint","claude","c","HEAD","429","2","30","29","31",,,
"latency_perprobe","endpoint","gemini","t","HEAD","401","226","210","173","476",,,
"latency_perprobe","endpoint","deepseek","t","GET","400","20","140","116","200",,,
"latency_perprobe","endpoint","mistral","c","GET","404","138","111","90","246",,,
"latency_perprobe","endpoint","gemini","v","HEAD","401","205","148","136","296",,,
"latency_perprobe","endpoint","gemini","v","HEAD","404","251","156","119","339",,,
"latency_perprobe","endpoint","gpt","c","HEAD","405","81","294","246","782",,,
"latency_perprobe","endpoint","gemini","t","HEAD","200","59","393","190","1157",,,
"latency_perprobe","endpoint","claude","c","GET","403","12","173","228","289",,,
"latency_perprobe","endpoint","mistral","t","GET","422","5","187","170","235",,,
"latency_perprobe","endpoint","mistral","t","GET","400","30","119","102","214",,,
"latency_perprobe","endpoint","mistral","c","HEAD","405","46","162","106","499",,,
"latency_perprobe","endpoint","mistral","v","GET","ERR","173","1358","1","15005",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","403","47","443","309","1115",,,
"latency_perprobe","endpoint","mistral","t","OPTIONS","ERR","897","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","403","52","743","253","5009",,,
"latency_perprobe","endpoint","mistral","v","GET","405","12","101","97","173",,,
"latency_perprobe","endpoint","deepseek","v","GET","405","40","125","95","208",,,
"latency_perprobe","endpoint","claude","v","HEAD","404","403","154","103","447",,,
"latency_perprobe","endpoint","claude","v","GET","500","1","177","177","177",,,
"latency_perprobe","endpoint","gemini","c","HEAD","429","3","32","34","34",,,
"latency_perprobe","endpoint","gpt","c","HEAD","404","241","272","181","834",,,
"latency_perprobe","endpoint","deepseek","t","GET","404","154","123","95","309",,,
"latency_perprobe","endpoint","gpt","v","HEAD","405","81","138","103","355",,,
"latency_perprobe","endpoint","claude","t","GET","400","26","159","178","195",,,
"latency_perprobe","endpoint","gemini","v","GET","403","51","276","244","676",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","ERR","76","3483","78","15011",,,
"latency_perprobe","endpoint","gpt","c","GET","403","35","294","244","574",,,
"latency_perprobe","endpoint","deepseek","t","GET","200","53","288","97","1312",,,
"latency_perprobe","endpoint","gpt","t","HEAD","ERR","160","450","1","160",,,
"latency_perprobe","endpoint","gemini","c","GET","403","12","350","322","484",,,
"latency_perprobe","endpoint","gemini","t","GET","400","3","45","48","62",,,
"latency_perprobe","endpoint","mistral","t","HEAD","ERR","129","2348","86","15020",,,
"latency_perprobe","endpoint","claude","t","GET","429","51","37","34","60",,,
"latency_perprobe","endpoint","gpt","t","GET","401","425","123","102","277",,,
"latency_perprobe","endpoint","gemini","v","HEAD","308","4","45","34","68",,,
"latency_perprobe","endpoint","gemini","v","HEAD","400","20","147","175","256",,,
"latency_perprobe","endpoint","claude","t","GET","403","16","293","263","560",,,
"latency_perprobe","endpoint","gemini","v","HEAD","202","2","36","33","39",,,
"latency_perprobe","endpoint","mistral","t","HEAD","404","381","264","166","915",,,
"latency_perprobe","endpoint","claude","v","HEAD","503","15","65","70","93",,,
"latency_perprobe","endpoint","deepseek","v","GET","302","31","669","671","742",,,
"latency_perprobe","endpoint","mistral","t","GET","401","284","109","97","211",,,
"latency_perprobe","endpoint","claude","v","OPTIONS","ERR","1113","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","400","40","308","201","828",,,
"latency_perprobe","endpoint","gpt","v","HEAD","404","310","154","107","426",,,
"latency_perprobe","endpoint","gemini","t","GET","429","54","38","36","73",,,
"latency_perprobe","endpoint","gpt","v","HEAD","429","12","64","35","317",,,
"latency_perprobe","endpoint","mistral","t","HEAD","200","38","251","118","738",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","403","65","264","224","670",,,
"latency_perprobe","endpoint","deepseek","v","GET","401","338","123","101","277",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","500","12","96","101","138",,,
"latency_perprobe","endpoint","mistral","t","HEAD","400","18","340","310","603",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","429","5","40","34","64",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","302","31","817","702","1172",,,
