"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"err_breakdown","endpoint","mistral","t",,"timeout","44",,,,,,
"err_breakdown","endpoint","mistral","t",,"tls","28",,,,,,
"err_breakdown","endpoint","mistral","t",,"other","1128",,,,,,
"service_responsiveness_rate","overview","gemini","c",,,"93","930",,,"10",,
"coverage","overview","gemini","c",,,"10",,,,"10","411","10"
"endpoint_err_rate_core","endpoint","gemini","c",,"ERR","214","14.6575342465753",,,,,
"endpoint_err_rate_all","endpoint","gemini","c",,"ERR","944","43.1050228310502",,,,,
"err_breakdown","endpoint","gemini","c",,"timeout","116",,,,,,
"err_breakdown","endpoint","gemini","c",,"other","828",,,,,,
"doc_size","docs","gpt","t",,,"488",,,,"656142","130400","4547526"
"doc_size","docs","claude","c",,,"538",,,,"874046","150826","5345795"
"doc_size","docs","deepseek","t",,,"458",,,,"552678","71063","4853413"
"doc_size","docs","claude","v",,,"541",,,,"819889","196910","5345795"
"doc_size","docs","gemini","t",,,"449",,,,"878477","264943","5345795"
"doc_size","docs","gpt","c",,,"557",,,,"680739","133390","4853421"
"doc_size","docs","mistral","c",,,"510",,,,"682744","178470","5345795"
"doc_size","docs","gpt","v",,,"516",,,,"673584","138397","3802068"
"doc_size","docs","claude","t",,,"522",,,,"879068","178470","5689028"
"doc_size","docs","deepseek","v",,,"492",,,,"631769","97251","4854582"
"doc_size","docs","deepseek","c",,,"496",,,,"490189","71063","2212319"
"doc_size","docs","mistral","v",,,"505",,,,"461621","155779","1872077"
"doc_size","docs","gemini","v",,,"511",,,,"559388","90883","4508293"
"doc_size","docs","mistral","t",,,"544",,,,"394928","164451","1417573"
"doc_size","docs","gemini","c",,,"470",,,,"621433","264665","2861104"
"http_status_count","docs","claude","v",,"404","49",,,,,,
"http_status_count","docs","gpt","v",,"422","6",,,,,,
"http_status_count","docs","claude","t",,"308","37",,,,,,
"http_status_count","docs","claude","v",,"401","11",,,,,,
"http_status_count","docs","gemini","c",,"200","411",,,,,,
"http_status_count","docs","gemini","c",,"ERR","56",,,,,,
"http_status_count","docs","deepseek","t",,"308","45",,,,,,
"http_status_count","docs","mistral","v",,"200","463",,,,,,
"http_status_count","docs","deepseek","v",,"308","57",,,,,,
"http_status_count","docs","gpt","v",,"308","45",,,,,,
"http_status_count","docs","claude","v",,"ERR","37",,,,,,
"http_status_count","docs","claude","t",,"ERR","43",,,,,,
"http_status_count","docs","deepseek","c",,"200","391",,,,,,
"http_status_count","docs","gemini","t",,"404","54",,,,,,
"http_status_count","docs","mistral","t",,"405","3",,,,,,
"http_status_count","docs","deepseek","v",,"404","71",,,,,,
"http_status_count","docs","gemini","t",,"403","22",,,,,,
"http_status_count","docs","gpt","t",,"ERR","81",,,,,,
"http_status_count","docs","claude","c",,"503","1",,,,,,
"http_status_count","docs","deepseek","c",,"404","67",,,,,,
"http_status_count","docs","mistral","t",,"404","21",,,,,,
"http_status_count","docs","mistral","c",,"200","467",,,,,,
"http_status_count","docs","claude","c",,"404","49",,,,,,
"http_status_count","docs","claude","t",,"200","440",,,,,,
"http_status_count","docs","gemini","v",,"403","19",,,,,,
"http_status_count","docs","mistral","v",,"429","2",,,,,,
"http_status_count","docs","gemini","t",,"308","36",,,,,,
"http_status_count","docs","gpt","c",,"ERR","64",,,,,,
"http_status_count","docs","gemini","t",,"200","379",,,,,,
"http_status_count","docs","mistral","t",,"ERR","29",,,,,,
"http_status_count","docs","mistral","v",,"308","25",,,,,,
"http_status_count","docs","gemini","v",,"200","419",,,,,,
"http_status_count","docs","mistral","c",,"308","24",,,,,,
"http_status_count","docs","gemini","v",,"308","34",,,,,,
"http_status_count","docs","claude","v",,"301","2",,,,,,
"http_status_count","docs","gpt","v",,"404","65",,,,,,
"http_status_count","docs","deepseek","t",,"200","363",,,,,,
"http_status_count","docs","mistral","c",,"ERR","37",,,,,,
"http_status_count","docs","gpt","t",,"404","50",,,,,,
"http_status_count","docs","gpt","c",,"308","38",,,,,,
"http_status_count","docs","gemini","v",,"ERR","70",,,,,,
"http_status_count","docs","mistral","t",,"403","19",,,,,,
"http_status_count","docs","deepseek","v",,"200","410",,,,,,
"http_status_count","docs","gpt","v",,"ERR","57",,,,,,
"http_status_count","docs","gemini","c",,"403","6",,,,,,
"http_status_count","docs","gemini","c",,"308","48",,,,,,
"http_status_count","docs","claude","v",,"200","475",,,,,,
"http_status_count","docs","claude","v",,"403","10",,,,,,
"http_status_count","docs","claude","t",,"403","9",,,,,,
"http_status_count","docs","deepseek","v",,"403","19",,,,,,
"http_status_count","docs","claude","c",,"200","470",,,,,,
"http_status_count","docs","deepseek","t",,"403","37",,,,,,
"http_status_count","docs","gpt","v",,"200","428",,,,,,
"http_status_count","docs","claude","v",,"308","36",,,,,,
"http_status_count","docs","mistral","t",,"308","13",,,,,,
"http_status_count","docs","gpt","t",,"200","439",,,,,,
"http_status_count","docs","mistral","v",,"403","12",,,,,,
"http_status_count","docs","mistral","v",,"404","58",,,,,,
"http_status_count","docs","deepseek","v",,"401","1",,,,,,
"http_status_count","docs","gpt","c",,"200","490",,,,,,
"http_status_count","docs","deepseek","c",,"308","46",,,,,,
"http_status_count","docs","mistral","v",,"ERR","52",,,,,,
"http_status_count","docs","mistral","c",,"404","46",,,,,,
"http_status_count","docs","deepseek","t",,"ERR","58",,,,,,
"http_status_count","docs","mistral","t",,"400","1",,,,,,
"http_status_count","docs","gpt","t",,"308","29",,,,,,
"http_status_count","docs","claude","c",,"ERR","35",,,,,,
"http_status_count","docs","gemini","c",,"422","5",,,,,,
"http_status_count","docs","gpt","c",,"403","11",,,,,,
"http_status_count","docs","gemini","v",,"404","77",,,,,,
"http_status_count","docs","deepseek","t",,"404","69",,,,,,
"http_status_count","docs","claude","c",,"308","37",,,,,,
"http_status_count","docs","mistral","c",,"429","1",,,,,,
"http_status_count","docs","gemini","c",,"404","55",,,,,,
"http_status_count","docs","deepseek","v",,"ERR","58",,,,,,
"http_status_count","docs","claude","t",,"401","4",,,,,,
"http_status_count","docs","mistral","c",,"403","9",,,,,,
"http_status_count","docs","claude","t",,"404","65",,,,,,
"http_status_count","docs","gpt","c",,"404","41",,,,,,
"http_status_count","docs","claude","c",,"403","9",,,,,,
"http_status_count","docs","deepseek","c",,"403","30",,,,,,
"http_status_count","docs","gpt","t",,"403","12",,,,,,
"http_status_count","docs","gemini","t",,"ERR","76",,,,,,
"http_status_count","docs","mistral","t",,"429","2",,,,,,
"http_status_count","docs","mistral","t",,"200","505",,,,,,
"http_status_count","docs","deepseek","c",,"ERR","44",,,,,,
"http_status_count","docs","gpt","v",,"403","30",,,,,,
"latency_perprobe","endpoint","mistral","v","HEAD","400","20","108","47","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","503","1","563","563","563",,,
"latency_perprobe","endpoint","gpt","t","HEAD","500","16","186","204","407",,,
"latency_perprobe","endpoint","deepseek","c","GET","405","52","137","161","194",,,
"latency_perprobe","endpoint","claude","v","HEAD","ERR","114","1421","1","15022",,,
"latency_perprobe","endpoint","gemini","t","HEAD","429","3","32","28","40",,,
"latency_perprobe","endpoint","gpt","v","HEAD","200","61","334","263","1398",,,
"latency_perprobe","endpoint","deepseek","t","GET","ERR","111","1624","1","15012",,,
"latency_perprobe","endpoint","claude","v","GET","401","483","121","101","286",,,
"latency_perprobe","endpoint","gpt","v","GET","302","10","646","631","723",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","401","181","243","163","707",,,
"latency_perprobe","endpoint","deepseek","c","GET","308","4","80","77","94",,,
"latency_perprobe","endpoint","gemini","v","GET","401","319","119","105","235",,,
"latency_perprobe","endpoint","claude","t","HEAD","401","334","178","167","502",,,
"latency_perprobe","endpoint","mistral","v","HEAD","401","140","146","91","470",,,
"latency_perprobe","endpoint","mistral","v","GET","503","10","102","65","225",,,
"latency_perprobe","endpoint","gpt","c","GET","405","29","86","88","143",,,
"latency_perprobe","endpoint","mistral","c","GET","400","32","212","184","512",,,
"latency_perprobe","endpoint","gemini","c","GET","401","323","130","103","277",,,
"latency_perprobe","endpoint","gpt","v","GET","401","483","137","118","288",,,
"latency_perprobe","endpoint","gemini","v","GET","415","5","63","54","103",,,
"latency_perprobe","endpoint","gpt","t","GET","403","43","288","260","549",,,
"latency_perprobe","endpoint","claude","c","HEAD","596","2","620","612","627",,,
"latency_perprobe","endpoint","gpt","c","HEAD","403","45","426","441","797",,,
"latency_perprobe","endpoint","claude","t","GET","401","506","134","106","298",,,
"latency_perprobe","endpoint","mistral","t","GET","404","266","130","109","292",,,
"latency_perprobe","endpoint","gpt","t","GET","500","1","199","199","199",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","406","7","1957","1154","7702",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","406","28","283","270","407",,,
"latency_perprobe","endpoint","gpt","v","HEAD","401","335","183","136","564",,,
"latency_perprobe","endpoint","gpt","c","GET","ERR","52","1445","1","15010",,,
"latency_perprobe","endpoint","claude","v","HEAD","500","5","50","42","92",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","406","14","273","270","296",,,
"latency_perprobe","endpoint","mistral","t","HEAD","429","24","267","371","435",,,
"latency_perprobe","endpoint","claude","c","HEAD","503","5","196","189","220",,,
"latency_perprobe","endpoint","mistral","v","HEAD","500","13","59","54","83",,,
"latency_perprobe","endpoint","deepseek","v","GET","400","44","164","173","307",,,
"latency_perprobe","endpoint","claude","c","GET","405","29","115","101","210",,,
"latency_perprobe","endpoint","gpt","c","HEAD","400","9","246","138","789",,,
"latency_perprobe","endpoint","claude","v","HEAD","302","4","624","616","659",,,
"latency_perprobe","endpoint","gpt","t","HEAD","400","42","225","118","613",,,
"latency_perprobe","endpoint","gpt","c","GET","200","46","336","98","1421",,,
"latency_perprobe","endpoint","gemini","v","HEAD","415","5","58","53","97",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","ERR","180","1768","1","15010",,,
"latency_perprobe","endpoint","mistral","v","HEAD","302","22","679","651","733",,,
"latency_perprobe","endpoint","gemini","c","HEAD","400","6","64","41","143",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","405","97","115","90","269",,,
"latency_perprobe","endpoint","claude","c","HEAD","ERR","101","1204","1","15007",,,
"latency_perprobe","endpoint","gemini","v","HEAD","503","3","342","245","570",,,
"latency_perprobe","endpoint","mistral","c","GET","500","13","110","89","258",,,
"latency_perprobe","endpoint","mistral","t","HEAD","500","13","582","61","6781",,,
"latency_perprobe","endpoint","gpt","v","HEAD","400","43","212","113","587",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","308","4","51","32","82",,,
"latency_perprobe","endpoint","claude","t","GET","405","32","98","94","147",,,
"latency_perprobe","endpoint","mistral","t","GET","200","64","219","263","495",,,
"latency_perprobe","endpoint","deepseek","t","GET","401","304","138","104","325",,,
"latency_perprobe","endpoint","deepseek","v","GET","200","60","127","90","296",,,
"latency_perprobe","endpoint","mistral","v","OPTIONS","ERR","948","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","500","4","46","40","65",,,
"latency_perprobe","endpoint","gemini","t","HEAD","ERR","97","1567","1","15034",,,
"latency_perprobe","endpoint","claude","v","HEAD","401","308","166","102","388",,,
"latency_perprobe","endpoint","gemini","v","HEAD","ERR","176","414","1","144",,,
"latency_perprobe","endpoint","gpt","t","HEAD","401","294","160","135","411",,,
"latency_perprobe","endpoint","gemini","c","HEAD","500","7","254","248","301",,,
"latency_perprobe","endpoint","gpt","c","HEAD","429","4","40","32","49",,,
"latency_perprobe","endpoint","mistral","v","HEAD","200","37","216","115","548",,,
"latency_perprobe","endpoint","claude","c","HEAD","403","30","286","267","480",,,
"latency_perprobe","endpoint","deepseek","t","GET","429","9","37","38","44",,,
"latency_perprobe","endpoint","gpt","c","HEAD","500","1","209","209","209",,,
"latency_perprobe","endpoint","mistral","c","HEAD","404","206","196","120","445",,,
"latency_perprobe","endpoint","claude","c","GET","200","85","271","96","516",,,
"latency_perprobe","endpoint","claude","v","GET","404","275","118","98","279",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","400","29","398","496","737",,,
"latency_perprobe","endpoint","mistral","v","GET","404","320","140","103","311",,,
"latency_perprobe","endpoint","deepseek","v","GET","404","237","130","102","280",,,
"latency_perprobe","endpoint","gemini","v","HEAD","403","75","300","249","860",,,
"latency_perprobe","endpoint","gpt","t","GET","405","52","101","79","294",,,
"latency_perprobe","endpoint","deepseek","c","GET","ERR","76","3438","1","15038",,,
"latency_perprobe","endpoint","mistral","v","GET","308","4","78","71","94",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","302","4","679","607","873",,,
"latency_perprobe","endpoint","deepseek","t","GET","405","34","130","112","199",,,
"latency_perprobe","endpoint","claude","v","HEAD","400","8","107","48","289",,,
"latency_perprobe","endpoint","gpt","v","HEAD","500","1","199","199","199",,,
"latency_perprobe","endpoint","claude","t","HEAD","200","47","149","82","587",,,
"latency_perprobe","endpoint","mistral","c","HEAD","403","32","218","214","323",,,
"latency_perprobe","endpoint","claude","t","OPTIONS","ERR","1103","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","400","16","118","95","188",,,
"latency_perprobe","endpoint","mistral","v","HEAD","403","79","251","229","435",,,
"latency_perprobe","endpoint","mistral","t","HEAD","422","5","197","164","257",,,
"latency_perprobe","endpoint","mistral","v","GET","302","22","648","638","725",,,
"latency_perprobe","endpoint","gemini","t","GET","403","12","191","214","312",,,
"latency_perprobe","endpoint","gpt","v","GET","403","55","355","349","703",,,
"latency_perprobe","endpoint","gpt","t","GET","429","19","37","32","66",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","308","4","60","31","110",,,
"latency_perprobe","endpoint","gpt","c","HEAD","200","41","377","278","1301",,,
"latency_perprobe","endpoint","mistral","t","HEAD","405","49","146","99","358",,,
"latency_perprobe","endpoint","claude","t","HEAD","ERR","165","668","1","204",,,
"latency_perprobe","endpoint","gpt","t","HEAD","429","4","34","35","39",,,
"latency_perprobe","endpoint","deepseek","v","GET","429","17","39","38","70",,,
"latency_perprobe","endpoint","gpt","v","HEAD","403","70","389","301","937",,,
"latency_perprobe","endpoint","gemini","c","GET","200","57","202","98","1391",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","404","294","140","105","343",,,
"latency_perprobe","endpoint","gpt","t","HEAD","302","4","596","590","613",,,
"latency_perprobe","endpoint","mistral","t","GET","ERR","158","2071","2","15009",,,
"latency_perprobe","endpoint","claude","v","GET","503","15","75","73","110",,,
"latency_perprobe","endpoint","claude","t","HEAD","405","124","150","93","716",,,
"latency_perprobe","endpoint","gpt","c","GET","401","461","137","114","284",,,
"latency_perprobe","endpoint","claude","c","HEAD","302","4","617","598","650",,,
"latency_perprobe","endpoint","gemini","c","OPTIONS","ERR","730","1","1","1",,,
"latency_perprobe","endpoint","gemini","v","GET","400","26","125","92","227",,,
"latency_perprobe","endpoint","gemini","v","HEAD","429","12","36","33","70",,,
"latency_perprobe","endpoint","gemini","c","HEAD","401","245","242","167","685",,,
"latency_perprobe","endpoint","gemini","t","HEAD","400","2","34","29","39",,,
"latency_perprobe","endpoint","mistral","c","OPTIONS","ERR","752","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","502","1","99","99","99",,,
"latency_perprobe","endpoint","mistral","t","HEAD","302","10","646","648","722",,,
"latency_perprobe","endpoint","claude","t","HEAD","429","15","33","32","42",,,
"latency_perprobe","endpoint","claude","t","HEAD","404","332","181","118","458",,,
"latency_perprobe","endpoint","mistral","v","HEAD","503","10","97","65","219",,,
"latency_perprobe","endpoint","claude","c","GET","ERR","104","1164","1","15011",,,
"latency_perprobe","endpoint","mistral","t","GET","500","13","75","61","154",,,
"latency_perprobe","endpoint","gemini","v","GET","200","74","215","108","366",,,
"latency_perprobe","endpoint","claude","c","GET","404","201","110","94","222",,,
"latency_perprobe","endpoint","claude","c","GET","503","5","194","177","225",,,
"latency_perprobe","endpoint","gemini","c","HEAD","302","5","668","639","771",,,
"latency_perprobe","endpoint","gemini","t","GET","503","1","215","215","215",,,
"latency_perprobe","endpoint","deepseek","c","GET","400","38","114","106","192",,,
"latency_perprobe","endpoint","gpt","v","GET","503","4","190","185","201",,,
"latency_perprobe","endpoint","deepseek","t","GET","403","32","354","268","692",,,
"latency_perprobe","endpoint","gemini","v","OPTIONS","ERR","900","1","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","ERR","52","1482","30","15096",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","401","201","183","117","565",,,
"latency_perprobe","endpoint","gpt","v","GET","429","29","38","35","75",,,
"latency_perprobe","endpoint","mistral","t","GET","429","25","269","370","446",,,
"latency_perprobe","endpoint","gemini","v","GET","308","4","80","80","83",,,
"latency_perprobe","endpoint","gemini","c","GET","429","78","39","34","78",,,
"latency_perprobe","endpoint","gemini","v","GET","202","2","56","41","72",,,
"latency_perprobe","endpoint","claude","c","HEAD","401","234","220","168","533",,,
"latency_perprobe","endpoint","gpt","t","GET","ERR","164","434","1","204",,,
"latency_perprobe","endpoint","deepseek","c","OPTIONS","ERR","706","1","1","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","404","190","188","166","395",,,
"latency_perprobe","endpoint","mistral","t","HEAD","403","68","228","200","463",,,
"latency_perprobe","endpoint","gpt","c","OPTIONS","ERR","895","0","0","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","500","2","786","769","804",,,
"latency_perprobe","endpoint","claude","c","HEAD","429","2","30","29","31",,,
"latency_perprobe","endpoint","gemini","t","HEAD","401","236","206","171","476",,,
"latency_perprobe","endpoint","deepseek","t","GET","400","21","136","116","200",,,
"latency_perprobe","endpoint","mistral","c","GET","404","140","111","90","240",,,
"latency_perprobe","endpoint","gemini","v","HEAD","401","214","147","134","296",,,
"latency_perprobe","endpoint","gemini","v","HEAD","404","262","152","115","339",,,
"latency_perprobe","endpoint","gpt","c","HEAD","405","84","297","237","847",,,
"latency_perprobe","endpoint","gemini","t","HEAD","200","59","393","190","1157",,,
"latency_perprobe","endpoint","claude","c","GET","403","18","178","103","500",,,
"latency_perprobe","endpoint","mistral","t","GET","422","5","187","170","235",,,
"latency_perprobe","endpoint","mistral","t","GET","400","30","119","102","214",,,
"latency_perprobe","endpoint","mistral","c","HEAD","405","48","168","115","499",,,
"latency_perprobe","endpoint","mistral","v","GET","ERR","173","1358","1","15005",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","403","48","446","309","1115",,,
"latency_perprobe","endpoint","mistral","t","OPTIONS","ERR","910","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","403","54","725","253","5009",,,
"latency_perprobe","endpoint","mistral","v","GET","405","12","101","97","173",,,
"latency_perprobe","endpoint","deepseek","v","GET","405","40","125","95","208",,,
"latency_perprobe","endpoint","claude","v","GET","500","1","177","177","177",,,
"latency_perprobe","endpoint","gemini","c","HEAD","429","3","32","34","34",,,
"latency_perprobe","endpoint","gpt","c","HEAD","404","245","270","181","834",,,
"latency_perprobe","endpoint","deepseek","t","GET","404","155","123","95","309",,,
"latency_perprobe","endpoint","gpt","v","HEAD","405","86","141","103","365",,,
"latency_perprobe","endpoint","claude","t","GET","400","27","154","178","195",,,
"latency_perprobe","endpoint","gemini","v","GET","403","54","265","239","676",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","ERR","76","3483","78","15011",,,
"latency_perprobe","endpoint","gpt","c","GET","403","41","279","241","565",,,
"latency_perprobe","endpoint","deepseek","t","GET","200","53","288","97","1312",,,
"latency_perprobe","endpoint","gpt","t","HEAD","ERR","160","450","1","160",,,
"latency_perprobe","endpoint","gemini","c","GET","403","13","326","322","484",,,
"latency_perprobe","endpoint","gemini","t","GET","400","4","41","27","62",,,
"latency_perprobe","endpoint","mistral","t","HEAD","ERR","132","2299","87","15020",,,
"latency_perprobe","endpoint","claude","t","GET","429","51","37","34","60",,,
"latency_perprobe","endpoint","gpt","t","GET","401","441","123","102","277",,,
"latency_perprobe","endpoint","gemini","v","HEAD","308","4","45","34","68",,,
"latency_perprobe","endpoint","gemini","v","HEAD","400","21","143","175","256",,,
"latency_perprobe","endpoint","claude","t","GET","403","20","289","263","546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","202","2","36","33","39",,,
"latency_perprobe","endpoint","mistral","t","HEAD","404","387","268","164","915",,,
"latency_perprobe","endpoint","claude","v","HEAD","503","15","65","70","93",,,
"latency_perprobe","endpoint","deepseek","v","GET","302","31","669","671","742",,,
"latency_perprobe","endpoint","mistral","t","GET","401","287","110","97","242",,,
"latency_perprobe","endpoint","claude","v","OPTIONS","ERR","1135","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","400","41","301","201","828",,,
"latency_perprobe","endpoint","gpt","v","HEAD","404","321","151","106","426",,,
"latency_perprobe","endpoint","gemini","t","GET","429","54","38","36","73",,,
"latency_perprobe","endpoint","gpt","v","HEAD","429","12","64","35","317",,,
"latency_perprobe","endpoint","mistral","t","HEAD","200","38","251","118","738",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","403","67","262","224","670",,,
"latency_perprobe","endpoint","deepseek","v","GET","401","348","122","101","277",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","500","12","96","101","138",,,
"latency_perprobe","endpoint","mistral","t","HEAD","400","18","340","310","603",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","429","5","40","34","64",,,
