"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"err_breakdown","endpoint","mistral","v",,"other","1358",,,,,,
"service_responsiveness_rate","overview","gemini","v",,,"127","1270",,,"10",,
"coverage","overview","gemini","v",,,"10",,,,"10","467","20"
"endpoint_err_rate_core","endpoint","gemini","v",,"ERR","375","18.3463796477495",,,,,
"endpoint_err_rate_all","endpoint","gemini","v",,"ERR","1397","45.5642530984997",,,,,
"err_breakdown","endpoint","gemini","v",,"timeout","14",,,,,,
"err_breakdown","endpoint","gemini","v",,"other","1383",,,,,,
"service_responsiveness_rate","overview","mistral","t",,,"121","1210",,,"10",,
"coverage","overview","mistral","t",,,"10",,,,"10","560","23"
"endpoint_err_rate_core","endpoint","mistral","t",,"ERR","322","15.72265625",,,,,
"endpoint_err_rate_all","endpoint","mistral","t",,"ERR","1346","43.8151041666667",,,,,
"err_breakdown","endpoint","mistral","t",,"timeout","44",,,,,,
"err_breakdown","endpoint","mistral","t",,"tls","28",,,,,,
"err_breakdown","endpoint","mistral","t",,"other","1274",,,,,,
"service_responsiveness_rate","overview","gemini","c",,,"115","1150",,,"10",,
"coverage","overview","gemini","c",,,"10",,,,"10","464","15"
"endpoint_err_rate_core","endpoint","gemini","c",,"ERR","254","15.4126213592233",,,,,
"endpoint_err_rate_all","endpoint","gemini","c",,"ERR","1078","43.6084142394822",,,,,
"err_breakdown","endpoint","gemini","c",,"timeout","150",,,,,,
"err_breakdown","endpoint","gemini","c",,"other","928",,,,,,
"doc_size","docs","gpt","t",,,"534",,,,"641372","130400","4547526"
"doc_size","docs","claude","c",,,"594",,,,"857029","150826","4970092"
"doc_size","docs","deepseek","t",,,"500",,,,"561566","71063","4825270"
"doc_size","docs","claude","v",,,"595",,,,"805102","188064","5345795"
"doc_size","docs","gemini","t",,,"501",,,,"856440","265053","5345795"
"doc_size","docs","gpt","c",,,"603",,,,"668547","133390","4853417"
"doc_size","docs","mistral","c",,,"562",,,,"671764","172761","4827789"
"doc_size","docs","gpt","v",,,"570",,,,"652723","138397","3802068"
"doc_size","docs","claude","t",,,"574",,,,"865178","178470","5689028"
"doc_size","docs","deepseek","v",,,"538",,,,"640356","82428","4970088"
"doc_size","docs","deepseek","c",,,"543",,,,"493714","71063","2212319"
"doc_size","docs","mistral","v",,,"560",,,,"452517","155779","1872077"
"doc_size","docs","gemini","v",,,"563",,,,"555024","101847","4508293"
"doc_size","docs","mistral","t",,,"601",,,,"392788","155779","1417573"
"doc_size","docs","gemini","c",,,"525",,,,"588152","264665","2861095"
"http_status_count","docs","claude","v",,"404","53",,,,,,
"http_status_count","docs","gpt","v",,"422","6",,,,,,
"http_status_count","docs","claude","t",,"308","37",,,,,,
"http_status_count","docs","claude","v",,"401","11",,,,,,
"http_status_count","docs","gemini","c",,"200","464",,,,,,
"http_status_count","docs","gemini","c",,"ERR","60",,,,,,
"http_status_count","docs","deepseek","t",,"308","54",,,,,,
"http_status_count","docs","mistral","v",,"200","514",,,,,,
"http_status_count","docs","deepseek","v",,"308","64",,,,,,
"http_status_count","docs","gpt","v",,"308","46",,,,,,
"http_status_count","docs","claude","v",,"ERR","41",,,,,,
"http_status_count","docs","claude","v",,"429","1",,,,,,
"http_status_count","docs","claude","t",,"ERR","49",,,,,,
"http_status_count","docs","deepseek","c",,"200","432",,,,,,
"http_status_count","docs","gemini","t",,"404","57",,,,,,
"http_status_count","docs","mistral","t",,"405","3",,,,,,
"http_status_count","docs","deepseek","v",,"404","76",,,,,,
"http_status_count","docs","gpt","t",,"ERR","92",,,,,,
"http_status_count","docs","claude","c",,"503","2",,,,,,
"http_status_count","docs","deepseek","c",,"404","71",,,,,,
"http_status_count","docs","mistral","t",,"404","22",,,,,,
"http_status_count","docs","mistral","c",,"200","516",,,,,,
"http_status_count","docs","claude","c",,"403","10",,,,,,
"http_status_count","docs","claude","c",,"404","51",,,,,,
"http_status_count","docs","claude","t",,"200","489",,,,,,
"http_status_count","docs","gemini","v",,"403","19",,,,,,
"http_status_count","docs","claude","t",,"429","1",,,,,,
"http_status_count","docs","mistral","v",,"429","2",,,,,,
"http_status_count","docs","gemini","t",,"308","37",,,,,,
"http_status_count","docs","gpt","c",,"ERR","69",,,,,,
"http_status_count","docs","gemini","t",,"200","428",,,,,,
"http_status_count","docs","mistral","t",,"ERR","30",,,,,,
"http_status_count","docs","mistral","v",,"308","26",,,,,,
"http_status_count","docs","gemini","v",,"200","467",,,,,,
"http_status_count","docs","mistral","c",,"308","25",,,,,,
"http_status_count","docs","gemini","v",,"308","35",,,,,,
"http_status_count","docs","claude","v",,"301","2",,,,,,
"http_status_count","docs","gpt","v",,"404","67",,,,,,
"http_status_count","docs","deepseek","t",,"200","400",,,,,,
"http_status_count","docs","mistral","c",,"ERR","41",,,,,,
"http_status_count","docs","gpt","t",,"404","53",,,,,,
"http_status_count","docs","gpt","c",,"308","46",,,,,,
"http_status_count","docs","gemini","v",,"ERR","76",,,,,,
"http_status_count","docs","mistral","t",,"403","20",,,,,,
"http_status_count","docs","deepseek","v",,"200","451",,,,,,
"http_status_count","docs","gpt","v",,"ERR","61",,,,,,
"http_status_count","docs","gemini","c",,"403","7",,,,,,
"http_status_count","docs","gemini","c",,"308","48",,,,,,
"http_status_count","docs","claude","v",,"200","524",,,,,,
"http_status_count","docs","claude","v",,"403","12",,,,,,
"http_status_count","docs","claude","t",,"403","11",,,,,,
"http_status_count","docs","deepseek","v",,"403","21",,,,,,
"http_status_count","docs","claude","c",,"200","522",,,,,,
"http_status_count","docs","deepseek","t",,"403","39",,,,,,
"http_status_count","docs","gpt","v",,"200","479",,,,,,
"http_status_count","docs","claude","v",,"308","36",,,,,,
"http_status_count","docs","mistral","t",,"308","14",,,,,,
"http_status_count","docs","gpt","t",,"200","481",,,,,,
"http_status_count","docs","mistral","v",,"403","13",,,,,,
"http_status_count","docs","mistral","v",,"404","63",,,,,,
"http_status_count","docs","deepseek","v",,"401","2",,,,,,
"http_status_count","docs","gpt","c",,"200","534",,,,,,
"http_status_count","docs","deepseek","c",,"308","51",,,,,,
"http_status_count","docs","mistral","v",,"ERR","54",,,,,,
"http_status_count","docs","mistral","c",,"404","51",,,,,,
"http_status_count","docs","deepseek","t",,"ERR","66",,,,,,
"http_status_count","docs","mistral","t",,"400","2",,,,,,
"http_status_count","docs","gpt","t",,"308","31",,,,,,
"http_status_count","docs","claude","c",,"ERR","38",,,,,,
"http_status_count","docs","gemini","c",,"422","5",,,,,,
"http_status_count","docs","gpt","c",,"403","13",,,,,,
"http_status_count","docs","claude","c",,"429","1",,,,,,
"http_status_count","docs","gemini","v",,"404","82",,,,,,
"http_status_count","docs","deepseek","t",,"404","73",,,,,,
"http_status_count","docs","claude","c",,"308","37",,,,,,
"http_status_count","docs","mistral","c",,"429","1",,,,,,
"http_status_count","docs","gemini","c",,"404","57",,,,,,
"http_status_count","docs","deepseek","v",,"ERR","62",,,,,,
"http_status_count","docs","claude","t",,"401","4",,,,,,
"http_status_count","docs","mistral","c",,"403","10",,,,,,
"http_status_count","docs","claude","t",,"404","67",,,,,,
"http_status_count","docs","gpt","c",,"404","42",,,,,,
"http_status_count","docs","gemini","t",,"403","23",,,,,,
"http_status_count","docs","deepseek","c",,"403","33",,,,,,
"http_status_count","docs","gpt","t",,"403","14",,,,,,
"http_status_count","docs","deepseek","c",,"503","1",,,,,,
"http_status_count","docs","gemini","t",,"ERR","82",,,,,,
"http_status_count","docs","mistral","t",,"429","2",,,,,,
"http_status_count","docs","mistral","t",,"200","560",,,,,,
"http_status_count","docs","deepseek","c",,"ERR","50",,,,,,
"http_status_count","docs","gpt","v",,"403","32",,,,,,
"latency_perprobe","endpoint","mistral","v","HEAD","400","23","111","107","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","503","1","563","563","563",,,
"latency_perprobe","endpoint","gpt","t","HEAD","500","18","192","209","407",,,
"latency_perprobe","endpoint","deepseek","c","GET","405","54","136","161","194",,,
"latency_perprobe","endpoint","gemini","t","HEAD","429","6","48","34","119",,,
"latency_perprobe","endpoint","gpt","v","HEAD","200","75","301","219","1398",,,
"latency_perprobe","endpoint","deepseek","t","GET","ERR","121","1490","1","15012",,,
"latency_perprobe","endpoint","mistral","c","HEAD","503","2","572","467","677",,,
"latency_perprobe","endpoint","claude","v","GET","401","531","120","100","286",,,
"latency_perprobe","endpoint","gpt","v","GET","302","10","646","631","723",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","401","202","241","163","702",,,
"latency_perprobe","endpoint","deepseek","c","GET","308","4","80","77","94",,,
"latency_perprobe","endpoint","gemini","v","GET","401","353","118","103","226",,,
"latency_perprobe","endpoint","claude","t","HEAD","401","376","174","167","502",,,
"latency_perprobe","endpoint","mistral","v","HEAD","401","177","147","94","470",,,
"latency_perprobe","endpoint","mistral","v","GET","503","10","102","65","225",,,
"latency_perprobe","endpoint","gpt","c","GET","405","32","153","89","175",,,
"latency_perprobe","endpoint","mistral","c","GET","400","41","200","184","510",,,
"latency_perprobe","endpoint","gemini","c","GET","401","352","129","102","273",,,
"latency_perprobe","endpoint","gpt","v","GET","401","543","136","114","288",,,
"latency_perprobe","endpoint","gemini","v","GET","415","6","63","54","103",,,
"latency_perprobe","endpoint","gpt","t","GET","403","51","279","251","549",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","503","1","244","244","244",,,
"latency_perprobe","endpoint","claude","c","HEAD","596","2","620","612","627",,,
"latency_perprobe","endpoint","gpt","c","HEAD","403","50","404","372","797",,,
"latency_perprobe","endpoint","claude","t","GET","401","554","132","105","296",,,
"latency_perprobe","endpoint","mistral","t","GET","404","286","129","109","292",,,
"latency_perprobe","endpoint","gpt","t","GET","500","2","202","199","204",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","406","8","1857","1154","7702",,,
"latency_perprobe","endpoint","gemini","c","GET","403","17","283","305","484",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","406","32","280","270","407",,,
"latency_perprobe","endpoint","gpt","v","HEAD","401","389","177","132","541",,,
"latency_perprobe","endpoint","gpt","c","GET","ERR","62","1212","1","15009",,,
"latency_perprobe","endpoint","claude","v","HEAD","500","6","47","40","92",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","406","16","271","269","296",,,
"latency_perprobe","endpoint","mistral","c","GET","503","1","359","359","359",,,
"latency_perprobe","endpoint","claude","c","HEAD","503","8","199","199","220",,,
"latency_perprobe","endpoint","mistral","v","HEAD","500","14","173","54","1661",,,
"latency_perprobe","endpoint","deepseek","v","GET","400","51","162","173","308",,,
"latency_perprobe","endpoint","claude","c","GET","405","31","118","102","217",,,
"latency_perprobe","endpoint","gpt","c","HEAD","400","10","241","138","789",,,
"latency_perprobe","endpoint","claude","v","HEAD","302","4","624","616","659",,,
"latency_perprobe","endpoint","gpt","t","HEAD","400","45","222","118","613",,,
"latency_perprobe","endpoint","gpt","c","GET","200","61","377","129","1421",,,
"latency_perprobe","endpoint","gemini","v","HEAD","415","6","54","49","97",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","ERR","190","1836","1","15011",,,
"latency_perprobe","endpoint","mistral","v","HEAD","302","22","679","651","733",,,
"latency_perprobe","endpoint","gemini","c","HEAD","400","9","93","68","193",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","405","105","113","90","262",,,
"latency_perprobe","endpoint","claude","c","HEAD","ERR","110","1112","1","15007",,,
"latency_perprobe","endpoint","gemini","v","HEAD","503","5","320","256","570",,,
"latency_perprobe","endpoint","mistral","c","GET","500","13","110","89","258",,,
"latency_perprobe","endpoint","mistral","t","HEAD","500","14","928","61","6781",,,
"latency_perprobe","endpoint","gpt","v","HEAD","400","49","211","113","587",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","308","4","51","32","82",,,
"latency_perprobe","endpoint","claude","t","GET","405","34","101","94","211",,,
"latency_perprobe","endpoint","mistral","t","GET","200","77","215","260","500",,,
"latency_perprobe","endpoint","deepseek","t","GET","401","323","138","104","314",,,
"latency_perprobe","endpoint","deepseek","v","GET","200","82","138","95","296",,,
"latency_perprobe","endpoint","mistral","v","OPTIONS","ERR","1055","1","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","503","1","780","780","780",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","500","4","46","40","65",,,
"latency_perprobe","endpoint","gemini","t","HEAD","ERR","107","1987","1","15051",,,
"latency_perprobe","endpoint","claude","v","HEAD","401","347","163","99","388",,,
"latency_perprobe","endpoint","gemini","v","HEAD","ERR","186","556","1","151",,,
"latency_perprobe","endpoint","gpt","t","HEAD","401","332","163","135","411",,,
"latency_perprobe","endpoint","gemini","c","HEAD","500","8","287","248","516",,,
"latency_perprobe","endpoint","gpt","c","HEAD","429","9","41","42","54",,,
"latency_perprobe","endpoint","mistral","v","HEAD","200","47","256","134","608",,,
"latency_perprobe","endpoint","claude","c","HEAD","403","38","268","259","480",,,
"latency_perprobe","endpoint","deepseek","t","GET","429","19","39","37","89",,,
"latency_perprobe","endpoint","gpt","c","HEAD","500","2","208","207","209",,,
"latency_perprobe","endpoint","mistral","c","HEAD","404","239","196","120","487",,,
"latency_perprobe","endpoint","claude","c","GET","200","102","247","96","500",,,
"latency_perprobe","endpoint","mistral","t","HEAD","422","5","197","164","257",,,
"latency_perprobe","endpoint","claude","v","GET","404","311","122","99","284",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","400","34","371","469","737",,,
"latency_perprobe","endpoint","mistral","v","GET","404","355","144","105","320",,,
"latency_perprobe","endpoint","deepseek","v","GET","404","255","129","101","280",,,
"latency_perprobe","endpoint","gemini","c","HEAD","ERR","127","8836","15008","15084",,,
"latency_perprobe","endpoint","gemini","v","HEAD","403","80","293","248","807",,,
"latency_perprobe","endpoint","gpt","t","GET","405","54","106","80","294",,,
"latency_perprobe","endpoint","deepseek","c","GET","ERR","84","3111","1","15021",,,
"latency_perprobe","endpoint","mistral","v","GET","308","4","78","71","94",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","302","4","679","607","873",,,
"latency_perprobe","endpoint","mistral","t","HEAD","401","198","203","103","1145",,,
"latency_perprobe","endpoint","claude","v","HEAD","400","10","129","71","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","500","2","206","199","212",,,
"latency_perprobe","endpoint","claude","t","HEAD","200","58","156","94","587",,,
"latency_perprobe","endpoint","mistral","c","HEAD","403","32","218","214","323",,,
"latency_perprobe","endpoint","claude","t","OPTIONS","ERR","1232","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","400","21","116","95","188",,,
"latency_perprobe","endpoint","mistral","v","HEAD","403","82","246","223","434",,,
"latency_perprobe","endpoint","claude","v","HEAD","ERR","127","1517","1","15022",,,
"latency_perprobe","endpoint","mistral","v","GET","302","22","648","638","725",,,
"latency_perprobe","endpoint","gemini","t","GET","403","16","208","171","659",,,
"latency_perprobe","endpoint","gpt","v","GET","403","66","317","248","688",,,
"latency_perprobe","endpoint","gpt","t","GET","429","32","47","35","100",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","308","4","60","31","110",,,
"latency_perprobe","endpoint","gpt","c","HEAD","200","57","431","297","1329",,,
"latency_perprobe","endpoint","mistral","t","HEAD","405","55","183","100","431",,,
"latency_perprobe","endpoint","claude","t","HEAD","ERR","172","643","1","205",,,
"latency_perprobe","endpoint","gpt","t","HEAD","429","13","53","45","100",,,
"latency_perprobe","endpoint","deepseek","v","GET","429","26","40","38","55",,,
"latency_perprobe","endpoint","gpt","v","HEAD","403","83","345","274","854",,,
"latency_perprobe","endpoint","gemini","c","GET","200","73","196","98","728",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","404","322","141","105","332",,,
"latency_perprobe","endpoint","gpt","t","HEAD","302","4","596","590","613",,,
"latency_perprobe","endpoint","mistral","t","GET","ERR","174","1881","2","15007",,,
"latency_perprobe","endpoint","claude","t","HEAD","405","135","152","94","720",,,
"latency_perprobe","endpoint","gpt","c","GET","401","495","138","114","287",,,
"latency_perprobe","endpoint","claude","c","HEAD","302","4","617","598","650",,,
"latency_perprobe","endpoint","gemini","c","OPTIONS","ERR","824","1","1","1",,,
"latency_perprobe","endpoint","gemini","v","GET","400","36","116","92","227",,,
"latency_perprobe","endpoint","gemini","v","HEAD","429","14","46","34","108",,,
"latency_perprobe","endpoint","gemini","c","HEAD","401","273","235","161","685",,,
"latency_perprobe","endpoint","gemini","t","HEAD","400","4","82","39","196",,,
"latency_perprobe","endpoint","mistral","c","OPTIONS","ERR","881","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","502","3","110","99","134",,,
"latency_perprobe","endpoint","mistral","t","HEAD","302","10","646","648","722",,,
"latency_perprobe","endpoint","claude","t","HEAD","429","22","45","33","105",,,
"latency_perprobe","endpoint","claude","t","HEAD","404","360","180","118","458",,,
"latency_perprobe","endpoint","mistral","v","HEAD","503","10","97","65","219",,,
"latency_perprobe","endpoint","claude","c","GET","ERR","113","1072","1","15011",,,
"latency_perprobe","endpoint","mistral","t","GET","500","14","422","61","4933",,,
"latency_perprobe","endpoint","gemini","v","GET","200","99","210","120","625",,,
"latency_perprobe","endpoint","claude","c","GET","404","223","113","98","235",,,
"latency_perprobe","endpoint","claude","c","GET","503","8","198","199","225",,,
"latency_perprobe","endpoint","gemini","c","HEAD","302","5","668","639","771",,,
"latency_perprobe","endpoint","gemini","t","GET","503","2","229","215","243",,,
"latency_perprobe","endpoint","deepseek","c","GET","400","46","114","95","192",,,
"latency_perprobe","endpoint","gpt","v","GET","503","8","206","201","258",,,
"latency_perprobe","endpoint","deepseek","t","GET","403","36","324","252","692",,,
"latency_perprobe","endpoint","gemini","v","OPTIONS","ERR","1022","0","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","ERR","62","1254","27","15083",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","401","238","181","114","571",,,
"latency_perprobe","endpoint","gpt","v","GET","429","40","42","35","89",,,
"latency_perprobe","endpoint","mistral","t","GET","429","40","202","105","445",,,
"latency_perprobe","endpoint","gemini","v","GET","308","4","80","80","83",,,
"latency_perprobe","endpoint","gemini","c","GET","429","86","42","35","85",,,
"latency_perprobe","endpoint","gemini","v","GET","202","2","56","41","72",,,
"latency_perprobe","endpoint","claude","c","HEAD","401","265","209","155","501",,,
"latency_perprobe","endpoint","gpt","t","GET","ERR","184","387","1","8",,,
"latency_perprobe","endpoint","deepseek","c","OPTIONS","ERR","789","1","1","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","404","222","190","173","395",,,
"latency_perprobe","endpoint","mistral","t","HEAD","403","71","222","200","463",,,
"latency_perprobe","endpoint","gpt","c","OPTIONS","ERR","995","0","0","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","500","2","786","769","804",,,
"latency_perprobe","endpoint","claude","c","HEAD","429","8","60","38","137",,,
"latency_perprobe","endpoint","gemini","t","HEAD","401","265","207","171","476",,,
"latency_perprobe","endpoint","deepseek","t","GET","400","30","129","98","204",,,
"latency_perprobe","endpoint","mistral","c","GET","404","165","111","90","248",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","403","84","248","229","568",,,
"latency_perprobe","endpoint","gemini","v","HEAD","401","246","147","128","328",,,
"latency_perprobe","endpoint","gpt","c","GET","503","1","265","265","265",,,
"latency_perprobe","endpoint","gemini","v","HEAD","404","297","156","121","339",,,
"latency_perprobe","endpoint","gpt","c","HEAD","405","88","303","246","847",,,
"latency_perprobe","endpoint","gemini","t","HEAD","200","72","358","171","1136",,,
"latency_perprobe","endpoint","claude","c","GET","403","26","182","148","488",,,
"latency_perprobe","endpoint","mistral","t","GET","422","5","187","170","235",,,
"latency_perprobe","endpoint","mistral","t","GET","400","37","122","107","239",,,
"latency_perprobe","endpoint","mistral","c","HEAD","405","53","159","105","499",,,
"latency_perprobe","endpoint","mistral","v","GET","ERR","180","1320","1","15002",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","403","49","438","309","1115",,,
"latency_perprobe","endpoint","mistral","t","OPTIONS","ERR","1024","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","403","62","648","239","2845",,,
"latency_perprobe","endpoint","mistral","v","GET","405","13","99","97","173",,,
"latency_perprobe","endpoint","deepseek","v","GET","405","42","123","94","208",,,
"latency_perprobe","endpoint","claude","v","GET","500","2","183","177","189",,,
"latency_perprobe","endpoint","gemini","c","HEAD","429","5","59","34","101",,,
"latency_perprobe","endpoint","gpt","c","HEAD","404","265","271","183","832",,,
"latency_perprobe","endpoint","deepseek","t","GET","404","168","122","95","281",,,
"latency_perprobe","endpoint","gpt","v","HEAD","405","95","142","103","376",,,
"latency_perprobe","endpoint","claude","t","GET","400","41","145","172","198",,,
"latency_perprobe","endpoint","gemini","v","GET","403","59","258","233","676",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","ERR","83","3198","75","15011",,,
"latency_perprobe","endpoint","gpt","c","GET","403","46","267","227","565",,,
"latency_perprobe","endpoint","deepseek","t","GET","200","66","281","100","1312",,,
"latency_perprobe","endpoint","gpt","t","HEAD","ERR","180","403","1","177",,,
"latency_perprobe","endpoint","gemini","v","GET","ERR","189","537","1","310",,,
"latency_perprobe","endpoint","gemini","t","GET","400","6","71","48","196",,,
"latency_perprobe","endpoint","mistral","t","HEAD","ERR","148","2059","81","15009",,,
"latency_perprobe","endpoint","claude","t","GET","429","68","40","34","88",,,
"latency_perprobe","endpoint","gpt","t","GET","401","479","124","102","280",,,
"latency_perprobe","endpoint","gemini","v","HEAD","308","4","45","34","68",,,
"latency_perprobe","endpoint","gemini","v","HEAD","400","26","144","141","263",,,
"latency_perprobe","endpoint","claude","t","GET","403","30","239","158","546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","202","2","36","33","39",,,
"latency_perprobe","endpoint","mistral","t","HEAD","404","415","260","163","915",,,
"latency_perprobe","endpoint","claude","v","HEAD","503","15","65","70","93",,,
"latency_perprobe","endpoint","deepseek","v","GET","302","31","669","671","742",,,
"latency_perprobe","endpoint","mistral","t","GET","401","324","114","97","270",,,
"latency_perprobe","endpoint","claude","v","OPTIONS","ERR","1279","0","0","1",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","400","48","290","195","828",,,
