"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"err_breakdown","endpoint","mistral","v",,"other","1404",,,,,,
"service_responsiveness_rate","overview","gemini","v",,,"127","1270",,,"10",,
"coverage","overview","gemini","v",,,"10",,,,"10","481","10"
"endpoint_err_rate_core","endpoint","gemini","v",,"ERR","387","18.4461391801716",,,,,
"endpoint_err_rate_all","endpoint","gemini","v",,"ERR","1436","45.6307594534477",,,,,
"err_breakdown","endpoint","gemini","v",,"timeout","16",,,,,,
"err_breakdown","endpoint","gemini","v",,"other","1420",,,,,,
"service_responsiveness_rate","overview","mistral","t",,,"121","1210",,,"10",,
"coverage","overview","mistral","t",,,"10",,,,"9","575","10"
"endpoint_err_rate_core","endpoint","mistral","t",,"ERR","335","15.9372026641294",,,,,
"endpoint_err_rate_all","endpoint","mistral","t",,"ERR","1386","43.9581351094196",,,,,
"err_breakdown","endpoint","mistral","t",,"timeout","46",,,,,,
"err_breakdown","endpoint","mistral","t",,"tls","30",,,,,,
"err_breakdown","endpoint","mistral","t",,"other","1310",,,,,,
"service_responsiveness_rate","overview","gemini","c",,,"115","1150",,,"10",,
"coverage","overview","gemini","c",,,"10",,,,"10","475","10"
"endpoint_err_rate_core","endpoint","gemini","c",,"ERR","264","15.4566744730679",,,,,
"endpoint_err_rate_all","endpoint","gemini","c",,"ERR","1118","43.6377829820453",,,,,
"err_breakdown","endpoint","gemini","c",,"timeout","152",,,,,,
"err_breakdown","endpoint","gemini","c",,"other","966",,,,,,
"doc_size","docs","gpt","t",,,"548",,,,"646374","130400","4547526"
"doc_size","docs","claude","c",,,"610",,,,"859587","150826","5345795"
"doc_size","docs","deepseek","t",,,"514",,,,"562455","71063","4853413"
"doc_size","docs","claude","v",,,"609",,,,"811806","188065","5345795"
"doc_size","docs","gemini","t",,,"516",,,,"862588","265053","5345795"
"doc_size","docs","gpt","c",,,"620",,,,"677042","133390","4853421"
"doc_size","docs","mistral","c",,,"579",,,,"678908","172761","5345795"
"doc_size","docs","gpt","v",,,"585",,,,"663160","138397","3802068"
"doc_size","docs","claude","t",,,"590",,,,"868432","178470","5689028"
"doc_size","docs","deepseek","v",,,"550",,,,"641089","87679","4970088"
"doc_size","docs","deepseek","c",,,"558",,,,"495847","71063","2212327"
"doc_size","docs","mistral","v",,,"576",,,,"457105","155779","1872081"
"doc_size","docs","gemini","v",,,"579",,,,"557003","101847","4508293"
"doc_size","docs","mistral","t",,,"616",,,,"398493","155779","1417573"
"doc_size","docs","gemini","c",,,"537",,,,"602703","264795","2861104"
"http_status_count","docs","claude","v",,"404","53",,,,,,
"http_status_count","docs","gpt","v",,"422","6",,,,,,
"http_status_count","docs","claude","t",,"308","39",,,,,,
"http_status_count","docs","claude","v",,"401","12",,,,,,
"http_status_count","docs","gemini","c",,"200","475",,,,,,
"http_status_count","docs","gemini","c",,"ERR","64",,,,,,
"http_status_count","docs","deepseek","t",,"308","56",,,,,,
"http_status_count","docs","mistral","v",,"200","530",,,,,,
"http_status_count","docs","deepseek","v",,"308","67",,,,,,
"http_status_count","docs","gpt","v",,"308","49",,,,,,
"http_status_count","docs","claude","v",,"ERR","43",,,,,,
"http_status_count","docs","claude","v",,"429","1",,,,,,
"http_status_count","docs","claude","t",,"ERR","51",,,,,,
"http_status_count","docs","deepseek","c",,"200","445",,,,,,
"http_status_count","docs","gemini","t",,"404","58",,,,,,
"http_status_count","docs","mistral","t",,"405","3",,,,,,
"http_status_count","docs","deepseek","v",,"404","79",,,,,,
"http_status_count","docs","gpt","t",,"ERR","95",,,,,,
"http_status_count","docs","claude","c",,"503","2",,,,,,
"http_status_count","docs","deepseek","c",,"404","73",,,,,,
"http_status_count","docs","mistral","t",,"404","23",,,,,,
"http_status_count","docs","mistral","c",,"200","533",,,,,,
"http_status_count","docs","claude","c",,"403","10",,,,,,
"http_status_count","docs","claude","c",,"404","53",,,,,,
"http_status_count","docs","claude","t",,"200","504",,,,,,
"http_status_count","docs","gemini","v",,"403","20",,,,,,
"http_status_count","docs","claude","t",,"429","1",,,,,,
"http_status_count","docs","mistral","v",,"429","2",,,,,,
"http_status_count","docs","gemini","t",,"308","39",,,,,,
"http_status_count","docs","gpt","c",,"ERR","70",,,,,,
"http_status_count","docs","gemini","t",,"200","441",,,,,,
"http_status_count","docs","mistral","t",,"ERR","33",,,,,,
"http_status_count","docs","mistral","v",,"308","27",,,,,,
"http_status_count","docs","gemini","v",,"200","481",,,,,,
"http_status_count","docs","mistral","c",,"308","26",,,,,,
"http_status_count","docs","gemini","v",,"308","36",,,,,,
"http_status_count","docs","claude","v",,"301","2",,,,,,
"http_status_count","docs","gpt","v",,"404","70",,,,,,
"http_status_count","docs","deepseek","t",,"200","411",,,,,,
"http_status_count","docs","mistral","c",,"ERR","43",,,,,,
"http_status_count","docs","gpt","t",,"404","54",,,,,,
"http_status_count","docs","gpt","c",,"308","48",,,,,,
"http_status_count","docs","gemini","v",,"ERR","79",,,,,,
"http_status_count","docs","mistral","t",,"403","20",,,,,,
"http_status_count","docs","deepseek","v",,"200","461",,,,,,
"http_status_count","docs","gpt","v",,"ERR","63",,,,,,
"http_status_count","docs","gemini","c",,"403","7",,,,,,
"http_status_count","docs","gemini","c",,"308","52",,,,,,
"http_status_count","docs","claude","v",,"200","538",,,,,,
"http_status_count","docs","claude","v",,"403","12",,,,,,
"http_status_count","docs","claude","t",,"403","11",,,,,,
"http_status_count","docs","deepseek","v",,"403","21",,,,,,
"http_status_count","docs","claude","c",,"200","536",,,,,,
"http_status_count","docs","deepseek","t",,"403","39",,,,,,
"http_status_count","docs","gpt","v",,"200","491",,,,,,
"http_status_count","docs","claude","v",,"308","39",,,,,,
"http_status_count","docs","mistral","t",,"308","14",,,,,,
"http_status_count","docs","gpt","t",,"200","495",,,,,,
"http_status_count","docs","mistral","v",,"403","13",,,,,,
"http_status_count","docs","mistral","v",,"404","64",,,,,,
"http_status_count","docs","deepseek","v",,"401","2",,,,,,
"http_status_count","docs","gpt","c",,"200","551",,,,,,
"http_status_count","docs","deepseek","c",,"308","53",,,,,,
"http_status_count","docs","mistral","v",,"ERR","56",,,,,,
"http_status_count","docs","mistral","c",,"404","51",,,,,,
"http_status_count","docs","deepseek","t",,"ERR","70",,,,,,
"http_status_count","docs","mistral","t",,"400","2",,,,,,
"http_status_count","docs","gpt","t",,"308","33",,,,,,
"http_status_count","docs","claude","c",,"ERR","40",,,,,,
"http_status_count","docs","gemini","c",,"422","5",,,,,,
"http_status_count","docs","gpt","c",,"403","13",,,,,,
"http_status_count","docs","claude","c",,"429","1",,,,,,
"http_status_count","docs","gemini","v",,"404","83",,,,,,
"http_status_count","docs","deepseek","t",,"404","76",,,,,,
"http_status_count","docs","claude","c",,"308","39",,,,,,
"http_status_count","docs","mistral","c",,"429","1",,,,,,
"http_status_count","docs","gemini","c",,"404","58",,,,,,
"http_status_count","docs","deepseek","v",,"ERR","66",,,,,,
"http_status_count","docs","claude","t",,"401","4",,,,,,
"http_status_count","docs","mistral","c",,"403","10",,,,,,
"http_status_count","docs","claude","t",,"404","68",,,,,,
"http_status_count","docs","gpt","c",,"404","42",,,,,,
"http_status_count","docs","gemini","t",,"403","24",,,,,,
"http_status_count","docs","deepseek","c",,"403","33",,,,,,
"http_status_count","docs","gpt","t",,"403","14",,,,,,
"http_status_count","docs","deepseek","c",,"503","1",,,,,,
"http_status_count","docs","gemini","t",,"ERR","85",,,,,,
"http_status_count","docs","mistral","t",,"429","2",,,,,,
"http_status_count","docs","mistral","t",,"200","575",,,,,,
"http_status_count","docs","deepseek","c",,"ERR","53",,,,,,
"http_status_count","docs","gpt","v",,"403","32",,,,,,
"latency_perprobe","endpoint","mistral","v","HEAD","400","23","111","107","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","503","1","563","563","563",,,
"latency_perprobe","endpoint","gpt","t","HEAD","500","18","192","209","407",,,
"latency_perprobe","endpoint","deepseek","c","GET","405","55","135","161","194",,,
"latency_perprobe","endpoint","gemini","t","HEAD","429","6","48","34","119",,,
"latency_perprobe","endpoint","gpt","v","HEAD","200","77","297","209","1398",,,
"latency_perprobe","endpoint","deepseek","t","GET","ERR","128","1526","1","15012",,,
"latency_perprobe","endpoint","mistral","c","HEAD","503","2","572","467","677",,,
"latency_perprobe","endpoint","claude","v","GET","401","547","120","100","286",,,
"latency_perprobe","endpoint","gpt","v","GET","302","11","649","637","723",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","401","208","238","158","702",,,
"latency_perprobe","endpoint","deepseek","c","GET","308","4","80","77","94",,,
"latency_perprobe","endpoint","gemini","v","GET","401","363","119","103","226",,,
"latency_perprobe","endpoint","claude","t","HEAD","401","387","175","166","508",,,
"latency_perprobe","endpoint","mistral","v","HEAD","401","179","149","94","477",,,
"latency_perprobe","endpoint","mistral","v","GET","503","10","102","65","225",,,
"latency_perprobe","endpoint","gpt","c","GET","405","32","153","89","175",,,
"latency_perprobe","endpoint","mistral","c","GET","400","41","200","184","510",,,
"latency_perprobe","endpoint","gemini","c","GET","401","365","129","102","277",,,
"latency_perprobe","endpoint","gpt","v","GET","401","556","136","114","290",,,
"latency_perprobe","endpoint","gemini","v","GET","415","6","63","54","103",,,
"latency_perprobe","endpoint","gpt","t","GET","403","52","279","251","549",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","503","1","244","244","244",,,
"latency_perprobe","endpoint","claude","c","HEAD","596","2","620","612","627",,,
"latency_perprobe","endpoint","gpt","c","HEAD","403","52","407","415","797",,,
"latency_perprobe","endpoint","claude","t","GET","401","571","132","106","296",,,
"latency_perprobe","endpoint","mistral","t","GET","404","291","129","108","292",,,
"latency_perprobe","endpoint","gpt","t","GET","500","2","202","199","204",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","406","8","1857","1154","7702",,,
"latency_perprobe","endpoint","gemini","c","GET","403","19","292","306","484",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","406","32","280","270","407",,,
"latency_perprobe","endpoint","gpt","v","HEAD","401","398","179","131","542",,,
"latency_perprobe","endpoint","gpt","c","GET","ERR","63","1431","1","15009",,,
"latency_perprobe","endpoint","claude","v","HEAD","500","6","47","40","92",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","406","16","271","269","296",,,
"latency_perprobe","endpoint","mistral","c","GET","503","1","359","359","359",,,
"latency_perprobe","endpoint","claude","c","HEAD","503","8","199","199","220",,,
"latency_perprobe","endpoint","mistral","v","HEAD","500","14","173","54","1661",,,
"latency_perprobe","endpoint","deepseek","v","GET","400","52","160","172","308",,,
"latency_perprobe","endpoint","claude","c","GET","405","32","118","102","217",,,
"latency_perprobe","endpoint","gpt","c","HEAD","400","10","241","138","789",,,
"latency_perprobe","endpoint","claude","v","HEAD","302","5","635","641","682",,,
"latency_perprobe","endpoint","gpt","t","HEAD","400","45","222","118","613",,,
"latency_perprobe","endpoint","gpt","c","GET","200","63","370","129","1421",,,
"latency_perprobe","endpoint","gemini","v","HEAD","415","6","54","49","97",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","ERR","201","1886","1","15011",,,
"latency_perprobe","endpoint","mistral","v","HEAD","302","24","676","651","733",,,
"latency_perprobe","endpoint","gemini","c","HEAD","400","9","93","68","193",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","405","109","115","89","269",,,
"latency_perprobe","endpoint","claude","c","HEAD","ERR","116","1315","1","15015",,,
"latency_perprobe","endpoint","gemini","v","HEAD","503","5","320","256","570",,,
"latency_perprobe","endpoint","mistral","c","GET","500","13","110","89","258",,,
"latency_perprobe","endpoint","mistral","t","HEAD","500","14","928","61","6781",,,
"latency_perprobe","endpoint","gpt","v","HEAD","400","49","211","113","587",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","308","4","51","32","82",,,
"latency_perprobe","endpoint","claude","t","GET","405","35","100","94","211",,,
"latency_perprobe","endpoint","mistral","t","GET","200","79","212","259","500",,,
"latency_perprobe","endpoint","deepseek","t","GET","401","334","137","104","314",,,
"latency_perprobe","endpoint","deepseek","v","GET","200","86","138","98","296",,,
"latency_perprobe","endpoint","mistral","v","OPTIONS","ERR","1083","1","1","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","503","1","780","780","780",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","500","4","46","40","65",,,
"latency_perprobe","endpoint","gemini","t","HEAD","ERR","112","2034","1","15051",,,
"latency_perprobe","endpoint","claude","v","HEAD","401","356","164","101","451",,,
"latency_perprobe","endpoint","gemini","v","HEAD","ERR","192","618","1","177",,,
"latency_perprobe","endpoint","gpt","t","HEAD","401","344","164","135","411",,,
"latency_perprobe","endpoint","gemini","c","HEAD","500","8","287","248","516",,,
"latency_perprobe","endpoint","gpt","c","HEAD","429","9","41","42","54",,,
"latency_perprobe","endpoint","mistral","v","HEAD","200","48","252","125","608",,,
"latency_perprobe","endpoint","claude","c","HEAD","403","42","271","263","428",,,
"latency_perprobe","endpoint","deepseek","t","GET","429","19","39","37","89",,,
"latency_perprobe","endpoint","gpt","c","HEAD","500","2","208","207","209",,,
"latency_perprobe","endpoint","mistral","c","HEAD","404","244","195","120","483",,,
"latency_perprobe","endpoint","claude","c","GET","200","107","241","96","500",,,
"latency_perprobe","endpoint","mistral","t","HEAD","422","5","197","164","257",,,
"latency_perprobe","endpoint","claude","v","GET","404","315","122","99","284",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","400","36","383","469","740",,,
"latency_perprobe","endpoint","mistral","v","GET","404","360","144","105","318",,,
"latency_perprobe","endpoint","deepseek","v","GET","404","258","129","101","280",,,
"latency_perprobe","endpoint","gemini","c","HEAD","ERR","132","8618","15007","15084",,,
"latency_perprobe","endpoint","gemini","v","HEAD","403","84","292","249","807",,,
"latency_perprobe","endpoint","gpt","t","GET","405","56","105","80","294",,,
"latency_perprobe","endpoint","deepseek","c","GET","ERR","89","3274","2","15038",,,
"latency_perprobe","endpoint","mistral","v","GET","308","4","78","71","94",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","302","5","661","607","873",,,
"latency_perprobe","endpoint","mistral","t","HEAD","401","203","200","103","1127",,,
"latency_perprobe","endpoint","claude","v","HEAD","400","10","129","71","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","500","2","206","199","212",,,
"latency_perprobe","endpoint","claude","t","HEAD","200","60","153","94","564",,,
"latency_perprobe","endpoint","mistral","c","HEAD","403","34","221","215","323",,,
"latency_perprobe","endpoint","claude","t","OPTIONS","ERR","1268","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","400","22","115","94","188",,,
"latency_perprobe","endpoint","mistral","v","HEAD","403","83","247","228","434",,,
"latency_perprobe","endpoint","claude","v","HEAD","ERR","134","1663","1","15062",,,
"latency_perprobe","endpoint","mistral","v","GET","302","24","648","638","725",,,
"latency_perprobe","endpoint","gemini","t","GET","403","17","214","214","659",,,
"latency_perprobe","endpoint","gpt","v","GET","403","70","341","301","710",,,
"latency_perprobe","endpoint","gpt","t","GET","429","33","46","35","100",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","308","4","60","31","110",,,
"latency_perprobe","endpoint","gpt","c","HEAD","200","58","427","284","1329",,,
"latency_perprobe","endpoint","mistral","t","HEAD","405","55","183","100","431",,,
"latency_perprobe","endpoint","claude","t","HEAD","ERR","179","704","1","367",,,
"latency_perprobe","endpoint","gpt","t","HEAD","429","13","53","45","100",,,
"latency_perprobe","endpoint","deepseek","v","GET","429","26","40","38","55",,,
"latency_perprobe","endpoint","gpt","v","HEAD","403","89","356","274","937",,,
"latency_perprobe","endpoint","gemini","c","GET","200","77","193","105","728",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","404","329","141","104","342",,,
"latency_perprobe","endpoint","gpt","t","HEAD","302","5","600","595","613",,,
"latency_perprobe","endpoint","mistral","t","GET","ERR","181","1894","3","15007",,,
"latency_perprobe","endpoint","claude","t","HEAD","405","138","153","93","720",,,
"latency_perprobe","endpoint","gpt","c","GET","401","511","137","113","284",,,
"latency_perprobe","endpoint","claude","c","HEAD","302","5","611","598","650",,,
"latency_perprobe","endpoint","gemini","c","OPTIONS","ERR","854","1","1","1",,,
"latency_perprobe","endpoint","gemini","v","GET","400","36","116","92","227",,,
"latency_perprobe","endpoint","gemini","v","HEAD","429","14","46","34","108",,,
"latency_perprobe","endpoint","gemini","c","HEAD","401","282","234","160","675",,,
"latency_perprobe","endpoint","gemini","t","HEAD","400","4","82","39","196",,,
"latency_perprobe","endpoint","mistral","c","OPTIONS","ERR","901","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","502","3","110","99","134",,,
"latency_perprobe","endpoint","mistral","t","HEAD","302","11","645","648","722",,,
"latency_perprobe","endpoint","claude","t","HEAD","429","23","45","33","105",,,
"latency_perprobe","endpoint","claude","t","HEAD","404","366","181","118","458",,,
"latency_perprobe","endpoint","mistral","v","HEAD","503","10","97","65","219",,,
"latency_perprobe","endpoint","claude","c","GET","ERR","119","1270","1","15016",,,
"latency_perprobe","endpoint","mistral","t","GET","500","14","422","61","4933",,,
"latency_perprobe","endpoint","gemini","v","GET","200","104","207","120","366",,,
"latency_perprobe","endpoint","claude","c","GET","404","226","112","96","235",,,
"latency_perprobe","endpoint","claude","c","GET","503","8","198","199","225",,,
"latency_perprobe","endpoint","gemini","c","HEAD","302","6","657","617","771",,,
"latency_perprobe","endpoint","gemini","t","GET","503","2","229","215","243",,,
"latency_perprobe","endpoint","deepseek","c","GET","400","48","115","95","199",,,
"latency_perprobe","endpoint","gpt","v","GET","503","8","206","201","258",,,
"latency_perprobe","endpoint","deepseek","t","GET","403","39","333","262","718",,,
"latency_perprobe","endpoint","gemini","v","OPTIONS","ERR","1049","1","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","ERR","63","1474","30","15096",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","401","246","180","114","565",,,
"latency_perprobe","endpoint","gpt","v","GET","429","42","42","35","89",,,
"latency_perprobe","endpoint","mistral","t","GET","429","40","202","105","445",,,
"latency_perprobe","endpoint","gemini","v","GET","308","4","80","80","83",,,
"latency_perprobe","endpoint","gemini","c","GET","429","91","42","35","85",,,
"latency_perprobe","endpoint","gemini","v","GET","202","2","56","41","72",,,
"latency_perprobe","endpoint","claude","c","HEAD","401","272","210","154","502",,,
"latency_perprobe","endpoint","gpt","t","GET","ERR","188","458","1","204",,,
"latency_perprobe","endpoint","deepseek","c","OPTIONS","ERR","816","1","1","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","404","226","191","174","400",,,
"latency_perprobe","endpoint","mistral","t","HEAD","403","77","223","202","463",,,
"latency_perprobe","endpoint","gpt","c","OPTIONS","ERR","1016","1","0","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","500","2","786","769","804",,,
"latency_perprobe","endpoint","claude","c","HEAD","429","8","60","38","137",,,
"latency_perprobe","endpoint","gemini","t","HEAD","401","275","208","171","476",,,
"latency_perprobe","endpoint","deepseek","t","GET","400","31","128","98","204",,,
"latency_perprobe","endpoint","mistral","c","GET","404","167","112","90","248",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","403","89","255","240","679",,,
"latency_perprobe","endpoint","gemini","v","HEAD","401","253","148","128","330",,,
"latency_perprobe","endpoint","gpt","c","GET","503","1","265","265","265",,,
"latency_perprobe","endpoint","gemini","v","HEAD","404","302","157","121","339",,,
"latency_perprobe","endpoint","gpt","c","HEAD","405","89","305","250","847",,,
"latency_perprobe","endpoint","gemini","t","HEAD","200","74","352","171","1136",,,
"latency_perprobe","endpoint","claude","c","GET","403","26","182","148","488",,,
"latency_perprobe","endpoint","mistral","t","GET","422","5","187","170","235",,,
"latency_perprobe","endpoint","mistral","t","GET","400","38","123","107","239",,,
"latency_perprobe","endpoint","mistral","c","HEAD","405","55","169","106","499",,,
"latency_perprobe","endpoint","mistral","v","GET","ERR","191","1325","1","15002",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","403","53","439","320","1115",,,
"latency_perprobe","endpoint","mistral","t","OPTIONS","ERR","1051","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","403","65","636","239","2845",,,
"latency_perprobe","endpoint","mistral","v","GET","405","14","102","97","173",,,
"latency_perprobe","endpoint","deepseek","v","GET","405","43","122","94","208",,,
"latency_perprobe","endpoint","claude","v","GET","500","2","183","177","189",,,
"latency_perprobe","endpoint","gemini","c","HEAD","429","5","59","34","101",,,
"latency_perprobe","endpoint","gpt","c","HEAD","404","266","271","183","832",,,
"latency_perprobe","endpoint","deepseek","t","GET","404","171","122","95","281",,,
"latency_perprobe","endpoint","gpt","v","HEAD","405","99","141","102","376",,,
"latency_perprobe","endpoint","claude","t","GET","400","41","145","172","198",,,
"latency_perprobe","endpoint","gemini","v","GET","403","61","261","239","658",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","ERR","88","3359","75","15011",,,
"latency_perprobe","endpoint","gpt","c","GET","403","47","268","231","565",,,
"latency_perprobe","endpoint","deepseek","t","GET","200","69","273","100","1312",,,
"latency_perprobe","endpoint","gpt","t","HEAD","ERR","184","477","1","198",,,
"latency_perprobe","endpoint","gemini","v","GET","ERR","195","597","1","391",,,
"latency_perprobe","endpoint","gemini","t","GET","400","6","71","48","196",,,
"latency_perprobe","endpoint","mistral","t","HEAD","ERR","154","2082","81","15020",,,
"latency_perprobe","endpoint","claude","t","GET","429","70","41","35","88",,,
"latency_perprobe","endpoint","gpt","t","GET","401","498","124","102","283",,,
"latency_perprobe","endpoint","gemini","v","HEAD","308","4","45","34","68",,,
"latency_perprobe","endpoint","gemini","v","HEAD","400","26","144","141","263",,,
"latency_perprobe","endpoint","claude","t","GET","403","30","239","158","546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","202","2","36","33","39",,,
"latency_perprobe","endpoint","mistral","t","HEAD","404","423","258","163","914",,,
"latency_perprobe","endpoint","claude","v","HEAD","503","15","65","70","93",,,
"latency_perprobe","endpoint","deepseek","v","GET","302","34","666","659","742",,,
"latency_perprobe","endpoint","mistral","t","GET","401","334","114","98","270",,,
"latency_perprobe","endpoint","claude","v","OPTIONS","ERR","1318","0","0","1",,,
