A_llm,A_var,B_llm,B_var,k,p,RBO,Spearman,KendallTau,AvgOverlap_k,Jaccard_k
claude,c,claude,t,10,0.9,0.5385099971285713,0.8285714285714287,0.7333333333333333,0.7778174603174602,0.8333333333333334
claude,c,claude,v,10,0.9,0.5246319971285712,0.7,0.6,0.7644841269841269,1.0
claude,c,deepseek,c,10,0.9,0.46144059770285706,0.7387687194103584,0.5855400437691199,0.6632539682539683,0.5714285714285714
claude,c,deepseek,t,10,0.9,0.479440597702857,0.702731220902536,0.5855400437691199,0.679920634920635,0.5714285714285714
claude,c,deepseek,v,10,0.9,0.2710241982771428,-0.18408026012768097,-0.0769800358919501,0.4203571428571428,0.375
claude,c,gemini,c,10,0.9,0.4612491982771428,0.6909090909090909,0.5499999999999999,0.6286904761904761,0.42857142857142855
claude,c,gemini,t,10,0.9,0.5064405977028571,0.7319250547114,0.6425396041156862,0.7132539682539683,0.5
claude,c,gemini,v,10,0.9,0.5064405977028571,0.7714285714285715,0.6,0.7132539682539683,0.6666666666666666
claude,c,gpt,c,10,0.9,0.5064405977028571,0.8285714285714287,0.7333333333333333,0.7132539682539683,0.6666666666666666
claude,c,gpt,t,10,0.9,0.5064405977028571,0.8285714285714287,0.7333333333333333,0.7132539682539683,0.6666666666666666
claude,c,gpt,v,10,0.9,0.4064405977028572,0.7714285714285715,0.6,0.6132539682539683,0.6666666666666666
claude,c,mistral,c,10,0.9,0.4665099971285714,0.5428571428571429,0.4666666666666666,0.694484126984127,0.8333333333333334
claude,c,mistral,t,10,0.9,0.4612491982771428,0.8116794499134279,0.6900655593423543,0.6286904761904761,0.5
claude,c,mistral,v,10,0.9,0.479440597702857,0.7142857142857143,0.6,0.679920634920635,0.6666666666666666
claude,t,claude,v,10,0.9,0.5297349971285713,0.8857142857142858,0.7333333333333333,0.7694841269841269,0.8333333333333334
claude,t,deepseek,c,10,0.9,0.479665597702857,0.7710843373493975,0.5925925925925926,0.6882539682539683,0.5
claude,t,deepseek,t,10,0.9,0.497665597702857,0.7710843373493975,0.5925925925925926,0.704920634920635,0.5
claude,t,deepseek,v,10,0.9,0.2892491982771428,-0.06896551724137931,0.0,0.44535714285714284,0.3333333333333333
claude,t,gemini,c,10,0.9,0.5064405977028571,0.792824967172092,0.6831300510639733,0.7132539682539683,0.5714285714285714
claude,t,gemini,t,10,0.9,0.5468934971285713,0.8024095954818835,0.6910233190806425,0.7861507936507937,0.625
claude,t,gemini,v,10,0.9,0.5064405977028571,0.7748062179181807,0.6831300510639733,0.7132539682539683,0.5714285714285714
claude,t,gpt,c,10,0.9,0.524665597702857,0.8829187134416479,0.7807200583588265,0.7382539682539683,0.5714285714285714
claude,t,gpt,t,10,0.9,0.524665597702857,0.8829187134416479,0.7807200583588265,0.7382539682539683,0.5714285714285714
claude,t,gpt,v,10,0.9,0.42466559770285717,0.8468812149338255,0.6831300510639733,0.6382539682539683,0.5714285714285714
claude,t,mistral,c,10,0.9,0.4847349971285713,0.7500000000000002,0.5238095238095238,0.719484126984127,0.7142857142857143
claude,t,mistral,t,10,0.9,0.4612491982771428,0.7412493166611013,0.6172133998483678,0.6286904761904761,0.42857142857142855
claude,t,mistral,v,10,0.9,0.497665597702857,0.8468812149338255,0.6831300510639733,0.704920634920635,0.5714285714285714
claude,v,deepseek,c,10,0.9,0.4526655977028571,0.7748062179181807,0.5855400437691199,0.654920634920635,0.5714285714285714
claude,v,deepseek,t,10,0.9,0.524665597702857,0.8829187134416479,0.7807200583588265,0.7382539682539683,0.5714285714285714
claude,v,deepseek,v,10,0.9,0.2622491982771428,-0.122720173418454,-0.0769800358919501,0.4120238095238095,0.375
claude,v,gemini,c,10,0.9,0.43424919827714276,0.5636363636363636,0.44999999999999996,0.5953571428571428,0.42857142857142855
claude,v,gemini,t,10,0.9,0.497665597702857,0.80511756018254,0.6425396041156862,0.704920634920635,0.5
claude,v,gemini,v,10,0.9,0.479440597702857,0.7142857142857143,0.6,0.679920634920635,0.6666666666666666
claude,v,gpt,c,10,0.9,0.497665597702857,0.8857142857142858,0.7333333333333333,0.704920634920635,0.6666666666666666
claude,v,gpt,t,10,0.9,0.497665597702857,0.8857142857142858,0.7333333333333333,0.704920634920635,0.6666666666666666
claude,v,gpt,v,10,0.9,0.3976655977028571,0.8285714285714287,0.6,0.604920634920635,0.6666666666666666
claude,v,mistral,c,10,0.9,0.5117349971285713,0.8857142857142858,0.7333333333333333,0.7528174603174602,0.8333333333333334
claude,v,mistral,t,10,0.9,0.43424919827714276,0.6667366910003157,0.5520524474738833,0.5953571428571428,0.5
claude,v,mistral,v,10,0.9,0.524665597702857,0.942857142857143,0.8666666666666666,0.7382539682539683,0.6666666666666666
deepseek,c,deepseek,t,10,0.9,0.5299263965542856,0.8285714285714287,0.7333333333333333,0.8040476190476189,1.0
deepseek,c,deepseek,v,10,0.9,0.3083879971285714,-0.3571428571428572,-0.23809523809523814,0.524484126984127,0.7142857142857143
deepseek,c,gemini,c,10,0.9,0.4162491982771428,0.5767848150667337,0.3849001794597505,0.5786904761904761,0.375
deepseek,c,gemini,t,10,0.9,0.479665597702857,0.7064405452600029,0.5296408977028497,0.6882539682539683,0.4444444444444444
deepseek,c,gemini,v,10,0.9,0.5066319971285713,0.8857142857142858,0.7333333333333333,0.7478174603174603,0.8333333333333334
deepseek,c,gpt,c,10,0.9,0.5248569971285713,0.942857142857143,0.8666666666666666,0.7728174603174602,0.8333333333333334
deepseek,c,gpt,t,10,0.9,0.5248569971285713,0.942857142857143,0.8666666666666666,0.7728174603174602,0.8333333333333334
deepseek,c,gpt,v,10,0.9,0.3796655977028571,0.7748062179181807,0.5855400437691199,0.5882539682539683,0.5714285714285714
deepseek,c,mistral,c,10,0.9,0.4847349971285713,0.7500000000000002,0.5238095238095238,0.719484126984127,0.7142857142857143
deepseek,c,mistral,t,10,0.9,0.44831859770285704,0.753702346348183,0.5520524474738833,0.6432539682539683,0.6666666666666666
deepseek,c,mistral,v,10,0.9,0.4847349971285713,0.7714285714285715,0.6,0.719484126984127,0.8333333333333334
deepseek,t,deepseek,v,10,0.9,0.3263879971285714,-0.3571428571428572,-0.23809523809523814,0.5411507936507937,0.7142857142857143
deepseek,t,gemini,c,10,0.9,0.43424919827714276,0.5031527110156614,0.3849001794597505,0.5953571428571428,0.375
deepseek,t,gemini,t,10,0.9,0.497665597702857,0.7064405452600029,0.5296408977028497,0.704920634920635,0.4444444444444444
deepseek,t,gemini,v,10,0.9,0.5246319971285712,0.8285714285714287,0.7333333333333333,0.7644841269841269,0.8333333333333334
deepseek,t,gpt,c,10,0.9,0.5428569971285713,0.942857142857143,0.8666666666666666,0.7894841269841268,0.8333333333333334
deepseek,t,gpt,t,10,0.9,0.5428569971285713,0.942857142857143,0.8666666666666666,0.7894841269841268,0.8333333333333334
deepseek,t,gpt,v,10,0.9,0.3976655977028571,0.8108437164260032,0.5855400437691199,0.604920634920635,0.5714285714285714
deepseek,t,mistral,c,10,0.9,0.5117349971285713,0.8571428571428573,0.7142857142857143,0.7528174603174602,0.7142857142857143
deepseek,t,mistral,t,10,0.9,0.46631859770285705,0.6667366910003157,0.5520524474738833,0.659920634920635,0.6666666666666666
deepseek,t,mistral,v,10,0.9,0.5567349971285713,0.942857142857143,0.8666666666666666,0.8028174603174602,0.8333333333333334
deepseek,v,gemini,c,10,0.9,0.22583279885142854,-0.2124642695389533,-0.15891043154093204,0.3357936507936508,0.2222222222222222
deepseek,v,gemini,t,10,0.9,0.2892491982771428,-0.050642040928035696,0.0,0.44535714285714284,0.3
deepseek,v,gemini,v,10,0.9,0.3030935977028571,-0.3243374865704013,-0.19518001458970663,0.484920634920635,0.5714285714285714
deepseek,v,gpt,c,10,0.9,0.32131859770285714,-0.25226248955475655,-0.09759000729485331,0.509920634920635,0.5714285714285714
deepseek,v,gpt,t,10,0.9,0.32131859770285714,-0.25226248955475655,-0.09759000729485331,0.509920634920635,0.5714285714285714
deepseek,v,gpt,v,10,0.9,0.2892491982771428,0.0368160520255362,0.0769800358919501,0.44535714285714284,0.375
deepseek,v,mistral,c,10,0.9,0.2624405977028571,-0.14457831325301201,-0.07407407407407407,0.4465873015873016,0.5
deepseek,v,mistral,t,10,0.9,0.2710241982771428,-0.22237479499833038,-0.10286889997472795,0.4203571428571428,0.42857142857142855
deepseek,v,mistral,v,10,0.9,0.30744059770285714,-0.23424374030084535,-0.09759000729485331,0.4965873015873016,0.5714285714285714
gemini,c,gemini,t,10,0.9,0.5155464971285714,0.6666937223947136,0.48795003647426666,0.7411507936507936,0.7142857142857143
gemini,c,gemini,v,10,0.9,0.4612491982771428,0.6909090909090909,0.5499999999999999,0.6286904761904761,0.42857142857142855
gemini,c,gpt,c,10,0.9,0.4612491982771428,0.6909090909090909,0.5499999999999999,0.6286904761904761,0.42857142857142855
gemini,c,gpt,t,10,0.9,0.4612491982771428,0.6909090909090909,0.5499999999999999,0.6286904761904761,0.42857142857142855
gemini,c,gpt,v,10,0.9,0.3612491982771428,0.6545454545454545,0.44999999999999996,0.5286904761904762,0.42857142857142855
gemini,c,mistral,c,10,0.9,0.38924919827714277,0.38043253759720735,0.3079201435678004,0.5453571428571429,0.375
gemini,c,mistral,t,10,0.9,0.4612491982771428,0.8116794499134279,0.6900655593423543,0.6286904761904761,0.5
gemini,c,mistral,v,10,0.9,0.43424919827714276,0.5636363636363636,0.44999999999999996,0.5953571428571428,0.42857142857142855
gemini,t,gemini,v,10,0.9,0.5064405977028571,0.7319250547113999,0.6425396041156863,0.7132539682539683,0.5
gemini,t,gpt,c,10,0.9,0.524665597702857,0.8295150620062534,0.7181324987175317,0.7382539682539683,0.5
gemini,t,gpt,t,10,0.9,0.524665597702857,0.8295150620062534,0.7181324987175317,0.7382539682539683,0.5
gemini,t,gpt,v,10,0.9,0.4698569971285714,0.9549937104572925,0.8783100656536799,0.7228174603174603,0.7142857142857143
gemini,t,mistral,c,10,0.9,0.4526655977028571,0.672395217777593,0.4707919090691997,0.654920634920635,0.4444444444444444
gemini,t,mistral,t,10,0.9,0.4612491982771428,0.6849174907329854,0.5640760748177661,0.6286904761904761,0.375
gemini,t,mistral,v,10,0.9,0.497665597702857,0.80511756018254,0.6425396041156863,0.704920634920635,0.5
gemini,v,gpt,c,10,0.9,0.5516319971285712,0.8999999999999998,0.7999999999999999,0.7978174603174603,1.0
gemini,v,gpt,t,10,0.9,0.5516319971285712,0.8999999999999998,0.7999999999999999,0.7978174603174603,1.0
gemini,v,gpt,v,10,0.9,0.4064405977028572,0.7714285714285715,0.6,0.6132539682539683,0.6666666666666666
gemini,v,mistral,c,10,0.9,0.4344405977028571,0.594618725379069,0.48795003647426666,0.629920634920635,0.5714285714285714
gemini,v,mistral,t,10,0.9,0.4612491982771428,0.8116794499134279,0.6900655593423543,0.6286904761904761,0.5
gemini,v,mistral,v,10,0.9,0.479440597702857,0.7142857142857143,0.6,0.679920634920635,0.6666666666666666
gpt,c,gpt,t,10,0.9,0.5698569971285713,0.9999999999999999,0.9999999999999999,0.8228174603174603,1.0
gpt,c,gpt,v,10,0.9,0.42466559770285717,0.8857142857142858,0.7333333333333333,0.6382539682539683,0.6666666666666666
gpt,c,mistral,c,10,0.9,0.4526655977028571,0.7748062179181807,0.5855400437691199,0.654920634920635,0.5714285714285714
gpt,c,mistral,t,10,0.9,0.4612491982771428,0.8116794499134279,0.6900655593423543,0.6286904761904761,0.5
gpt,c,mistral,v,10,0.9,0.497665597702857,0.8857142857142858,0.7333333333333333,0.704920634920635,0.6666666666666666
gpt,t,gpt,v,10,0.9,0.42466559770285717,0.8857142857142858,0.7333333333333333,0.6382539682539683,0.6666666666666666
gpt,t,mistral,c,10,0.9,0.4526655977028571,0.7748062179181807,0.5855400437691199,0.654920634920635,0.5714285714285714
gpt,t,mistral,t,10,0.9,0.4612491982771428,0.8116794499134279,0.6900655593423543,0.6286904761904761,0.5
gpt,t,mistral,v,10,0.9,0.497665597702857,0.8857142857142858,0.7333333333333333,0.704920634920635,0.6666666666666666
gpt,v,mistral,c,10,0.9,0.3526655977028571,0.702731220902536,0.48795003647426666,0.554920634920635,0.5714285714285714
gpt,v,mistral,t,10,0.9,0.3612491982771428,0.753702346348183,0.5520524474738833,0.5286904761904762,0.5
gpt,v,mistral,v,10,0.9,0.3976655977028571,0.8285714285714287,0.6,0.604920634920635,0.6666666666666666
mistral,c,mistral,t,10,0.9,0.4344405977028571,0.5507824838698261,0.5520524474738833,0.629920634920635,0.6666666666666666
mistral,c,mistral,v,10,0.9,0.5248569971285713,0.942857142857143,0.8666666666666666,0.7728174603174602,0.8333333333333334
mistral,t,mistral,v,10,0.9,0.479440597702857,0.7,0.6,0.679920634920635,0.8
