"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"err_breakdown","endpoint","mistral","t",,"timeout","44",,,,,,
"err_breakdown","endpoint","mistral","t",,"tls","28",,,,,,
"err_breakdown","endpoint","mistral","t",,"other","1215",,,,,,
"service_responsiveness_rate","overview","gemini","c",,,"107","1070",,,"10",,
"coverage","overview","gemini","c",,,"10",,,,"10","446","10"
"endpoint_err_rate_core","endpoint","gemini","c",,"ERR","248","15.5778894472362",,,,,
"endpoint_err_rate_all","endpoint","gemini","c",,"ERR","1044","43.7185929648241",,,,,
"err_breakdown","endpoint","gemini","c",,"timeout","148",,,,,,
"err_breakdown","endpoint","gemini","c",,"other","896",,,,,,
"doc_size","docs","gpt","t",,,"515",,,,"637616","130400","4547526"
"doc_size","docs","claude","c",,,"575",,,,"837261","150826","4854578"
"doc_size","docs","deepseek","t",,,"487",,,,"540717","71063","4824301"
"doc_size","docs","claude","v",,,"577",,,,"791538","188064","5345795"
"doc_size","docs","gemini","t",,,"483",,,,"842153","264955","5345795"
"doc_size","docs","gpt","c",,,"586",,,,"664580","130356","4853417"
"doc_size","docs","mistral","c",,,"545",,,,"664000","170483","4827789"
"doc_size","docs","gpt","v",,,"553",,,,"655728","138397","3802068"
"doc_size","docs","claude","t",,,"557",,,,"843562","178470","5689028"
"doc_size","docs","deepseek","v",,,"522",,,,"615386","75689","4854570"
"doc_size","docs","deepseek","c",,,"528",,,,"479734","71063","2212315"
"doc_size","docs","mistral","v",,,"543",,,,"453050","155779","1872077"
"doc_size","docs","gemini","v",,,"547",,,,"543826","101835","2244169"
"doc_size","docs","mistral","t",,,"582",,,,"388231","155779","1417573"
"doc_size","docs","gemini","c",,,"506",,,,"591253","264665","2861095"
"http_status_count","docs","claude","v",,"404","52",,,,,,
"http_status_count","docs","gpt","v",,"422","6",,,,,,
"http_status_count","docs","claude","t",,"308","37",,,,,,
"http_status_count","docs","claude","v",,"401","11",,,,,,
"http_status_count","docs","gemini","c",,"200","446",,,,,,
"http_status_count","docs","gemini","c",,"ERR","59",,,,,,
"http_status_count","docs","deepseek","t",,"308","51",,,,,,
"http_status_count","docs","mistral","v",,"200","497",,,,,,
"http_status_count","docs","deepseek","v",,"308","64",,,,,,
"http_status_count","docs","gpt","v",,"308","46",,,,,,
"http_status_count","docs","claude","v",,"ERR","40",,,,,,
"http_status_count","docs","claude","t",,"ERR","47",,,,,,
"http_status_count","docs","deepseek","c",,"200","420",,,,,,
"http_status_count","docs","gemini","t",,"404","56",,,,,,
"http_status_count","docs","mistral","t",,"405","3",,,,,,
"http_status_count","docs","deepseek","v",,"404","75",,,,,,
"http_status_count","docs","gpt","t",,"ERR","91",,,,,,
"http_status_count","docs","claude","c",,"503","2",,,,,,
"http_status_count","docs","deepseek","c",,"404","69",,,,,,
"http_status_count","docs","mistral","t",,"404","21",,,,,,
"http_status_count","docs","mistral","c",,"200","499",,,,,,
"http_status_count","docs","claude","c",,"403","10",,,,,,
"http_status_count","docs","claude","c",,"404","49",,,,,,
"http_status_count","docs","claude","t",,"200","473",,,,,,
"http_status_count","docs","gemini","v",,"403","19",,,,,,
"http_status_count","docs","mistral","v",,"429","2",,,,,,
"http_status_count","docs","gemini","t",,"308","37",,,,,,
"http_status_count","docs","gpt","c",,"ERR","67",,,,,,
"http_status_count","docs","gemini","t",,"200","411",,,,,,
"http_status_count","docs","mistral","t",,"ERR","30",,,,,,
"http_status_count","docs","mistral","v",,"308","26",,,,,,
"http_status_count","docs","gemini","v",,"200","453",,,,,,
"http_status_count","docs","mistral","c",,"308","25",,,,,,
"http_status_count","docs","gemini","v",,"308","35",,,,,,
"http_status_count","docs","claude","v",,"301","2",,,,,,
"http_status_count","docs","gpt","v",,"404","65",,,,,,
"http_status_count","docs","deepseek","t",,"200","390",,,,,,
"http_status_count","docs","mistral","c",,"ERR","39",,,,,,
"http_status_count","docs","gpt","t",,"404","52",,,,,,
"http_status_count","docs","gpt","c",,"308","46",,,,,,
"http_status_count","docs","gemini","v",,"ERR","73",,,,,,
"http_status_count","docs","mistral","t",,"403","20",,,,,,
"http_status_count","docs","deepseek","v",,"200","436",,,,,,
"http_status_count","docs","gpt","v",,"ERR","59",,,,,,
"http_status_count","docs","gemini","c",,"403","7",,,,,,
"http_status_count","docs","gemini","c",,"308","48",,,,,,
"http_status_count","docs","claude","v",,"200","507",,,,,,
"http_status_count","docs","claude","v",,"403","12",,,,,,
"http_status_count","docs","claude","t",,"403","10",,,,,,
"http_status_count","docs","deepseek","v",,"403","21",,,,,,
"http_status_count","docs","claude","c",,"200","505",,,,,,
"http_status_count","docs","deepseek","t",,"403","38",,,,,,
"http_status_count","docs","gpt","v",,"200","464",,,,,,
"http_status_count","docs","claude","v",,"308","36",,,,,,
"http_status_count","docs","mistral","t",,"308","14",,,,,,
"http_status_count","docs","gpt","t",,"200","464",,,,,,
"http_status_count","docs","mistral","v",,"403","13",,,,,,
"http_status_count","docs","mistral","v",,"404","61",,,,,,
"http_status_count","docs","deepseek","v",,"401","2",,,,,,
"http_status_count","docs","gpt","c",,"200","518",,,,,,
"http_status_count","docs","deepseek","c",,"308","51",,,,,,
"http_status_count","docs","mistral","v",,"ERR","53",,,,,,
"http_status_count","docs","mistral","c",,"404","50",,,,,,
"http_status_count","docs","deepseek","t",,"ERR","62",,,,,,
"http_status_count","docs","mistral","t",,"400","1",,,,,,
"http_status_count","docs","gpt","t",,"308","31",,,,,,
"http_status_count","docs","claude","c",,"ERR","38",,,,,,
"http_status_count","docs","gemini","c",,"422","5",,,,,,
"http_status_count","docs","gpt","c",,"403","12",,,,,,
"http_status_count","docs","gemini","v",,"404","79",,,,,,
"http_status_count","docs","deepseek","t",,"404","71",,,,,,
"http_status_count","docs","claude","c",,"308","37",,,,,,
"http_status_count","docs","mistral","c",,"429","1",,,,,,
"http_status_count","docs","gemini","c",,"404","56",,,,,,
"http_status_count","docs","deepseek","v",,"ERR","58",,,,,,
"http_status_count","docs","claude","t",,"401","4",,,,,,
"http_status_count","docs","mistral","c",,"403","10",,,,,,
"http_status_count","docs","claude","t",,"404","67",,,,,,
"http_status_count","docs","gpt","c",,"404","41",,,,,,
"http_status_count","docs","gemini","t",,"403","23",,,,,,
"http_status_count","docs","deepseek","c",,"403","32",,,,,,
"http_status_count","docs","gpt","t",,"403","13",,,,,,
"http_status_count","docs","gemini","t",,"ERR","80",,,,,,
"http_status_count","docs","mistral","t",,"429","2",,,,,,
"http_status_count","docs","mistral","t",,"200","542",,,,,,
"http_status_count","docs","deepseek","c",,"ERR","46",,,,,,
"http_status_count","docs","gpt","v",,"403","31",,,,,,
"latency_perprobe","endpoint","mistral","v","HEAD","400","23","111","107","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","503","1","563","563","563",,,
"latency_perprobe","endpoint","gpt","t","HEAD","500","17","187","209","407",,,
"latency_perprobe","endpoint","deepseek","c","GET","405","54","136","161","194",,,
"latency_perprobe","endpoint","gemini","t","HEAD","429","4","34","28","41",,,
"latency_perprobe","endpoint","gpt","v","HEAD","200","73","304","219","1398",,,
"latency_perprobe","endpoint","deepseek","t","GET","ERR","116","1554","1","15012",,,
"latency_perprobe","endpoint","claude","v","GET","401","517","120","100","286",,,
"latency_perprobe","endpoint","gpt","v","GET","302","10","646","631","723",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","401","194","241","158","707",,,
"latency_perprobe","endpoint","deepseek","c","GET","308","4","80","77","94",,,
"latency_perprobe","endpoint","gemini","v","GET","401","336","118","103","232",,,
"latency_perprobe","endpoint","claude","t","HEAD","401","358","173","165","499",,,
"latency_perprobe","endpoint","mistral","v","HEAD","401","174","146","93","470",,,
"latency_perprobe","endpoint","mistral","v","GET","503","10","102","65","225",,,
"latency_perprobe","endpoint","gpt","c","GET","405","31","155","89","175",,,
"latency_perprobe","endpoint","mistral","c","GET","400","40","204","184","510",,,
"latency_perprobe","endpoint","gemini","c","GET","401","339","128","102","277",,,
"latency_perprobe","endpoint","gpt","v","GET","401","520","135","114","288",,,
"latency_perprobe","endpoint","gemini","v","GET","415","6","63","54","103",,,
"latency_perprobe","endpoint","gpt","t","GET","403","51","279","251","549",,,
"latency_perprobe","endpoint","claude","c","HEAD","596","2","620","612","627",,,
"latency_perprobe","endpoint","gpt","c","HEAD","403","50","404","372","797",,,
"latency_perprobe","endpoint","claude","t","GET","401","533","131","105","296",,,
"latency_perprobe","endpoint","mistral","t","GET","404","274","129","108","292",,,
"latency_perprobe","endpoint","gpt","t","GET","500","2","202","199","204",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","406","7","1957","1154","7702",,,
"latency_perprobe","endpoint","gemini","c","GET","403","17","283","305","484",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","406","28","283","270","407",,,
"latency_perprobe","endpoint","gpt","v","HEAD","401","370","177","131","542",,,
"latency_perprobe","endpoint","gpt","c","GET","ERR","56","1342","1","15010",,,
"latency_perprobe","endpoint","claude","v","HEAD","500","6","47","40","92",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","406","14","273","270","296",,,
"latency_perprobe","endpoint","mistral","t","HEAD","429","24","267","371","435",,,
"latency_perprobe","endpoint","claude","c","HEAD","503","8","199","199","220",,,
"latency_perprobe","endpoint","mistral","v","HEAD","500","13","59","54","83",,,
"latency_perprobe","endpoint","deepseek","v","GET","400","50","159","172","307",,,
"latency_perprobe","endpoint","claude","c","GET","405","31","118","102","217",,,
"latency_perprobe","endpoint","gpt","c","HEAD","400","10","241","138","789",,,
"latency_perprobe","endpoint","claude","v","HEAD","302","4","624","616","659",,,
"latency_perprobe","endpoint","gpt","t","HEAD","400","42","225","118","613",,,
"latency_perprobe","endpoint","gpt","c","GET","200","57","388","120","1546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","415","6","54","49","97",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","ERR","184","1730","1","15010",,,
"latency_perprobe","endpoint","mistral","v","HEAD","302","22","679","651","733",,,
"latency_perprobe","endpoint","gemini","c","HEAD","400","9","93","68","193",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","405","105","113","90","262",,,
"latency_perprobe","endpoint","claude","c","HEAD","ERR","107","1139","1","15007",,,
"latency_perprobe","endpoint","gemini","v","HEAD","503","3","342","245","570",,,
"latency_perprobe","endpoint","mistral","c","GET","500","13","110","89","258",,,
"latency_perprobe","endpoint","mistral","t","HEAD","500","13","582","61","6781",,,
"latency_perprobe","endpoint","gpt","v","HEAD","400","46","208","113","587",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","308","4","51","32","82",,,
"latency_perprobe","endpoint","claude","t","GET","405","34","101","94","211",,,
"latency_perprobe","endpoint","mistral","t","GET","200","73","216","260","500",,,
"latency_perprobe","endpoint","deepseek","t","GET","401","314","137","104","325",,,
"latency_perprobe","endpoint","deepseek","v","GET","200","74","141","91","312",,,
"latency_perprobe","endpoint","mistral","v","OPTIONS","ERR","1020","0","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","500","4","46","40","65",,,
"latency_perprobe","endpoint","gemini","t","HEAD","ERR","104","2041","1","15051",,,
"latency_perprobe","endpoint","claude","v","HEAD","401","340","163","99","388",,,
"latency_perprobe","endpoint","gemini","v","HEAD","ERR","182","566","1","147",,,
"latency_perprobe","endpoint","gpt","t","HEAD","401","315","162","128","419",,,
"latency_perprobe","endpoint","gemini","c","HEAD","500","7","254","248","301",,,
"latency_perprobe","endpoint","gpt","c","HEAD","429","9","41","42","54",,,
"latency_perprobe","endpoint","mistral","v","HEAD","200","43","262","124","608",,,
"latency_perprobe","endpoint","claude","c","HEAD","403","37","274","263","480",,,
"latency_perprobe","endpoint","deepseek","t","GET","429","15","37","37","44",,,
"latency_perprobe","endpoint","gpt","c","HEAD","500","2","208","207","209",,,
"latency_perprobe","endpoint","mistral","c","HEAD","404","223","196","120","445",,,
"latency_perprobe","endpoint","claude","c","GET","200","95","257","96","516",,,
"latency_perprobe","endpoint","mistral","t","HEAD","422","5","197","164","257",,,
"latency_perprobe","endpoint","claude","v","GET","404","296","117","98","277",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","400","34","371","469","737",,,
"latency_perprobe","endpoint","mistral","v","GET","404","335","138","103","311",,,
"latency_perprobe","endpoint","deepseek","v","GET","404","244","129","101","278",,,
"latency_perprobe","endpoint","gemini","c","HEAD","ERR","124","8926","15008","15084",,,
"latency_perprobe","endpoint","gemini","v","HEAD","403","78","297","248","860",,,
"latency_perprobe","endpoint","gpt","t","GET","405","54","106","80","294",,,
"latency_perprobe","endpoint","deepseek","c","GET","ERR","80","3266","1","15021",,,
"latency_perprobe","endpoint","mistral","v","GET","308","4","78","71","94",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","302","4","679","607","873",,,
"latency_perprobe","endpoint","mistral","t","HEAD","401","189","207","103","1145",,,
"latency_perprobe","endpoint","claude","v","HEAD","400","10","129","71","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","500","2","206","199","212",,,
"latency_perprobe","endpoint","claude","t","HEAD","200","54","152","92","587",,,
"latency_perprobe","endpoint","mistral","c","HEAD","403","32","218","214","323",,,
"latency_perprobe","endpoint","claude","t","OPTIONS","ERR","1186","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","400","21","116","95","188",,,
"latency_perprobe","endpoint","mistral","v","HEAD","403","82","246","223","434",,,
"latency_perprobe","endpoint","claude","v","HEAD","ERR","124","1551","1","15022",,,
"latency_perprobe","endpoint","mistral","v","GET","302","22","648","638","725",,,
"latency_perprobe","endpoint","gemini","t","GET","403","16","208","171","659",,,
"latency_perprobe","endpoint","gpt","v","GET","403","65","320","301","688",,,
"latency_perprobe","endpoint","gpt","t","GET","429","27","39","33","66",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","308","4","60","31","110",,,
"latency_perprobe","endpoint","gpt","c","HEAD","200","52","448","297","1329",,,
"latency_perprobe","endpoint","mistral","t","HEAD","405","54","162","99","430",,,
"latency_perprobe","endpoint","claude","t","HEAD","ERR","167","660","1","204",,,
"latency_perprobe","endpoint","gpt","t","HEAD","429","9","39","37","53",,,
"latency_perprobe","endpoint","deepseek","v","GET","429","26","40","38","55",,,
"latency_perprobe","endpoint","gpt","v","HEAD","403","82","349","274","854",,,
"latency_perprobe","endpoint","gemini","c","GET","200","70","197","98","728",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","404","308","141","105","342",,,
"latency_perprobe","endpoint","gpt","t","HEAD","302","4","596","590","613",,,
"latency_perprobe","endpoint","mistral","t","GET","ERR","170","1925","2","15007",,,
"latency_perprobe","endpoint","claude","t","HEAD","405","135","152","94","720",,,
"latency_perprobe","endpoint","gpt","c","GET","401","481","137","113","284",,,
"latency_perprobe","endpoint","claude","c","HEAD","302","4","617","598","650",,,
"latency_perprobe","endpoint","gemini","c","OPTIONS","ERR","796","1","1","1",,,
"latency_perprobe","endpoint","gemini","v","GET","400","33","122","95","227",,,
"latency_perprobe","endpoint","gemini","v","HEAD","429","12","36","33","70",,,
"latency_perprobe","endpoint","gemini","c","HEAD","401","262","233","153","675",,,
"latency_perprobe","endpoint","gemini","t","HEAD","400","4","82","39","196",,,
"latency_perprobe","endpoint","mistral","c","OPTIONS","ERR","831","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","502","3","110","99","134",,,
"latency_perprobe","endpoint","mistral","t","HEAD","302","10","646","648","722",,,
"latency_perprobe","endpoint","claude","t","HEAD","429","18","34","33","48",,,
"latency_perprobe","endpoint","claude","t","HEAD","404","349","182","119","462",,,
"latency_perprobe","endpoint","mistral","v","HEAD","503","10","97","65","219",,,
"latency_perprobe","endpoint","claude","c","GET","ERR","110","1101","1","15011",,,
"latency_perprobe","endpoint","mistral","t","GET","500","13","75","61","154",,,
"latency_perprobe","endpoint","gemini","v","GET","200","87","217","110","625",,,
"latency_perprobe","endpoint","claude","c","GET","404","215","111","96","225",,,
"latency_perprobe","endpoint","claude","c","GET","503","8","198","199","225",,,
"latency_perprobe","endpoint","gemini","c","HEAD","302","5","668","639","771",,,
"latency_perprobe","endpoint","gemini","t","GET","503","1","215","215","215",,,
"latency_perprobe","endpoint","deepseek","c","GET","400","46","114","95","192",,,
"latency_perprobe","endpoint","gpt","v","GET","503","7","198","201","213",,,
"latency_perprobe","endpoint","deepseek","t","GET","403","36","324","252","692",,,
"latency_perprobe","endpoint","gemini","v","OPTIONS","ERR","966","1","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","ERR","56","1378","30","15096",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","401","226","181","114","565",,,
"latency_perprobe","endpoint","gpt","v","GET","429","35","38","35","75",,,
"latency_perprobe","endpoint","mistral","t","GET","429","25","269","370","446",,,
"latency_perprobe","endpoint","gemini","v","GET","308","4","80","80","83",,,
"latency_perprobe","endpoint","gemini","c","GET","429","83","40","35","72",,,
"latency_perprobe","endpoint","gemini","v","GET","202","2","56","41","72",,,
"latency_perprobe","endpoint","claude","c","HEAD","401","259","210","155","502",,,
"latency_perprobe","endpoint","gpt","t","GET","ERR","177","402","1","204",,,
"latency_perprobe","endpoint","deepseek","c","OPTIONS","ERR","767","1","1","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","404","206","186","162","390",,,
"latency_perprobe","endpoint","mistral","t","HEAD","403","70","225","200","463",,,
"latency_perprobe","endpoint","gpt","c","OPTIONS","ERR","957","0","0","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","500","2","786","769","804",,,
"latency_perprobe","endpoint","claude","c","HEAD","429","5","39","38","58",,,
"latency_perprobe","endpoint","gemini","t","HEAD","401","253","205","171","476",,,
"latency_perprobe","endpoint","deepseek","t","GET","400","30","129","98","204",,,
"latency_perprobe","endpoint","mistral","c","GET","404","152","110","90","240",,,
"latency_perprobe","endpoint","gemini","v","HEAD","401","231","148","128","330",,,
"latency_perprobe","endpoint","gemini","v","HEAD","404","279","154","117","339",,,
"latency_perprobe","endpoint","gpt","c","HEAD","405","87","301","246","847",,,
"latency_perprobe","endpoint","gemini","t","HEAD","200","65","380","190","1136",,,
"latency_perprobe","endpoint","claude","c","GET","403","25","186","228","488",,,
"latency_perprobe","endpoint","mistral","t","GET","422","5","187","170","235",,,
"latency_perprobe","endpoint","mistral","t","GET","400","34","122","102","239",,,
"latency_perprobe","endpoint","mistral","c","HEAD","405","53","159","105","499",,,
"latency_perprobe","endpoint","mistral","v","GET","ERR","178","1335","1","15005",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","403","49","438","309","1115",,,
"latency_perprobe","endpoint","mistral","t","OPTIONS","ERR","973","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","403","62","648","239","2845",,,
"latency_perprobe","endpoint","mistral","v","GET","405","13","99","97","173",,,
"latency_perprobe","endpoint","deepseek","v","GET","405","42","123","94","208",,,
"latency_perprobe","endpoint","claude","v","GET","500","2","183","177","189",,,
"latency_perprobe","endpoint","gemini","c","HEAD","429","3","32","34","34",,,
"latency_perprobe","endpoint","gpt","c","HEAD","404","253","272","181","834",,,
"latency_perprobe","endpoint","deepseek","t","GET","404","160","121","93","280",,,
"latency_perprobe","endpoint","gpt","v","HEAD","405","94","142","103","376",,,
"latency_perprobe","endpoint","claude","t","GET","400","40","147","172","198",,,
"latency_perprobe","endpoint","gemini","v","GET","403","57","257","233","676",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","ERR","80","3311","62","15011",,,
"latency_perprobe","endpoint","gpt","c","GET","403","46","267","227","565",,,
"latency_perprobe","endpoint","deepseek","t","GET","200","65","284","100","1312",,,
"latency_perprobe","endpoint","gpt","t","HEAD","ERR","173","416","1","160",,,
"latency_perprobe","endpoint","gemini","v","GET","ERR","185","548","1","310",,,
"latency_perprobe","endpoint","gemini","t","GET","400","6","71","48","196",,,
"latency_perprobe","endpoint","mistral","t","HEAD","ERR","144","2112","81","15009",,,
"latency_perprobe","endpoint","claude","t","GET","429","61","37","34","56",,,
"latency_perprobe","endpoint","gpt","t","GET","401","460","123","102","277",,,
"latency_perprobe","endpoint","gemini","v","HEAD","308","4","45","34","68",,,
"latency_perprobe","endpoint","gemini","v","HEAD","400","26","144","141","263",,,
"latency_perprobe","endpoint","claude","t","GET","403","30","239","158","546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","202","2","36","33","39",,,
"latency_perprobe","endpoint","mistral","t","HEAD","404","398","264","163","915",,,
"latency_perprobe","endpoint","claude","v","HEAD","503","15","65","70","93",,,
"latency_perprobe","endpoint","deepseek","v","GET","302","31","669","671","742",,,
"latency_perprobe","endpoint","mistral","t","GET","401","313","115","97","278",,,
"latency_perprobe","endpoint","claude","v","OPTIONS","ERR","1235","0","0","1",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","400","47","280","195","828",,,
"latency_perprobe","endpoint","gpt","v","HEAD","404","342","150","105","426",,,
"latency_perprobe","endpoint","gemini","t","GET","429","65","39","36","73",,,
"latency_perprobe","endpoint","gpt","v","HEAD","429","15","59","35","317",,,
"latency_perprobe","endpoint","mistral","t","HEAD","200","46","250","118","553",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","403","73","246","209","670",,,
"latency_perprobe","endpoint","deepseek","v","GET","401","378","120","99","277",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","500","12","96","101","138",,,
"latency_perprobe","endpoint","mistral","t","HEAD","400","20","327","301","601",,,
