"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"err_breakdown","endpoint","mistral","t",,"timeout","44",,,,,,
"err_breakdown","endpoint","mistral","t",,"tls","28",,,,,,
"err_breakdown","endpoint","mistral","t",,"other","1242",,,,,,
"service_responsiveness_rate","overview","gemini","c",,,"107","1070",,,"10",,
"coverage","overview","gemini","c",,,"10",,,,"10","456","10"
"endpoint_err_rate_core","endpoint","gemini","c",,"ERR","248","15.327564894932",,,,,
"endpoint_err_rate_all","endpoint","gemini","c",,"ERR","1057","43.5517099299547",,,,,
"err_breakdown","endpoint","gemini","c",,"timeout","148",,,,,,
"err_breakdown","endpoint","gemini","c",,"other","909",,,,,,
"doc_size","docs","gpt","t",,,"525",,,,"650393","130400","4547526"
"doc_size","docs","claude","c",,,"585",,,,"868085","150826","4970092"
"doc_size","docs","deepseek","t",,,"496",,,,"564931","71063","4853413"
"doc_size","docs","claude","v",,,"587",,,,"814240","188064","5345795"
"doc_size","docs","gemini","t",,,"492",,,,"869088","265053","5345795"
"doc_size","docs","gpt","c",,,"596",,,,"674524","133390","4853421"
"doc_size","docs","mistral","c",,,"554",,,,"679452","172761","4828758"
"doc_size","docs","gpt","v",,,"563",,,,"659078","138397","3802068"
"doc_size","docs","claude","t",,,"567",,,,"873673","178470","5689028"
"doc_size","docs","deepseek","v",,,"530",,,,"648356","87679","4970088"
"doc_size","docs","deepseek","c",,,"537",,,,"497589","71063","2212327"
"doc_size","docs","mistral","v",,,"550",,,,"458067","155779","1872081"
"doc_size","docs","gemini","v",,,"554",,,,"562147","101847","4508293"
"doc_size","docs","mistral","t",,,"591",,,,"396805","155779","1417573"
"doc_size","docs","gemini","c",,,"516",,,,"596453","264795","2861095"
"http_status_count","docs","claude","v",,"404","52",,,,,,
"http_status_count","docs","gpt","v",,"422","6",,,,,,
"http_status_count","docs","claude","t",,"308","37",,,,,,
"http_status_count","docs","claude","v",,"401","11",,,,,,
"http_status_count","docs","gemini","c",,"200","456",,,,,,
"http_status_count","docs","gemini","c",,"ERR","59",,,,,,
"http_status_count","docs","deepseek","t",,"308","51",,,,,,
"http_status_count","docs","mistral","v",,"200","504",,,,,,
"http_status_count","docs","deepseek","v",,"308","64",,,,,,
"http_status_count","docs","gpt","v",,"308","46",,,,,,
"http_status_count","docs","claude","v",,"ERR","40",,,,,,
"http_status_count","docs","claude","t",,"ERR","47",,,,,,
"http_status_count","docs","deepseek","c",,"200","427",,,,,,
"http_status_count","docs","gemini","t",,"404","56",,,,,,
"http_status_count","docs","mistral","t",,"405","3",,,,,,
"http_status_count","docs","deepseek","v",,"404","75",,,,,,
"http_status_count","docs","gpt","t",,"ERR","91",,,,,,
"http_status_count","docs","claude","c",,"503","2",,,,,,
"http_status_count","docs","deepseek","c",,"404","70",,,,,,
"http_status_count","docs","mistral","t",,"404","22",,,,,,
"http_status_count","docs","mistral","c",,"200","508",,,,,,
"http_status_count","docs","claude","c",,"403","10",,,,,,
"http_status_count","docs","claude","c",,"404","49",,,,,,
"http_status_count","docs","claude","t",,"200","482",,,,,,
"http_status_count","docs","gemini","v",,"403","19",,,,,,
"http_status_count","docs","mistral","v",,"429","2",,,,,,
"http_status_count","docs","gemini","t",,"308","37",,,,,,
"http_status_count","docs","gpt","c",,"ERR","67",,,,,,
"http_status_count","docs","gemini","t",,"200","420",,,,,,
"http_status_count","docs","mistral","t",,"ERR","30",,,,,,
"http_status_count","docs","mistral","v",,"308","26",,,,,,
"http_status_count","docs","gemini","v",,"200","460",,,,,,
"http_status_count","docs","mistral","c",,"308","25",,,,,,
"http_status_count","docs","gemini","v",,"308","35",,,,,,
"http_status_count","docs","claude","v",,"301","2",,,,,,
"http_status_count","docs","gpt","v",,"404","65",,,,,,
"http_status_count","docs","deepseek","t",,"200","397",,,,,,
"http_status_count","docs","mistral","c",,"ERR","39",,,,,,
"http_status_count","docs","gpt","t",,"404","52",,,,,,
"http_status_count","docs","gpt","c",,"308","46",,,,,,
"http_status_count","docs","gemini","v",,"ERR","76",,,,,,
"http_status_count","docs","mistral","t",,"403","20",,,,,,
"http_status_count","docs","deepseek","v",,"200","444",,,,,,
"http_status_count","docs","gpt","v",,"ERR","59",,,,,,
"http_status_count","docs","gemini","c",,"403","7",,,,,,
"http_status_count","docs","gemini","c",,"308","48",,,,,,
"http_status_count","docs","claude","v",,"200","517",,,,,,
"http_status_count","docs","claude","v",,"403","12",,,,,,
"http_status_count","docs","claude","t",,"403","11",,,,,,
"http_status_count","docs","deepseek","v",,"403","21",,,,,,
"http_status_count","docs","claude","c",,"200","515",,,,,,
"http_status_count","docs","deepseek","t",,"403","39",,,,,,
"http_status_count","docs","gpt","v",,"200","473",,,,,,
"http_status_count","docs","claude","v",,"308","36",,,,,,
"http_status_count","docs","mistral","t",,"308","14",,,,,,
"http_status_count","docs","gpt","t",,"200","473",,,,,,
"http_status_count","docs","mistral","v",,"403","13",,,,,,
"http_status_count","docs","mistral","v",,"404","63",,,,,,
"http_status_count","docs","deepseek","v",,"401","2",,,,,,
"http_status_count","docs","gpt","c",,"200","527",,,,,,
"http_status_count","docs","deepseek","c",,"308","51",,,,,,
"http_status_count","docs","mistral","v",,"ERR","54",,,,,,
"http_status_count","docs","mistral","c",,"404","51",,,,,,
"http_status_count","docs","deepseek","t",,"ERR","63",,,,,,
"http_status_count","docs","mistral","t",,"400","1",,,,,,
"http_status_count","docs","gpt","t",,"308","31",,,,,,
"http_status_count","docs","claude","c",,"ERR","38",,,,,,
"http_status_count","docs","gemini","c",,"422","5",,,,,,
"http_status_count","docs","gpt","c",,"403","13",,,,,,
"http_status_count","docs","gemini","v",,"404","79",,,,,,
"http_status_count","docs","deepseek","t",,"404","72",,,,,,
"http_status_count","docs","claude","c",,"308","37",,,,,,
"http_status_count","docs","mistral","c",,"429","1",,,,,,
"http_status_count","docs","gemini","c",,"404","56",,,,,,
"http_status_count","docs","deepseek","v",,"ERR","60",,,,,,
"http_status_count","docs","claude","t",,"401","4",,,,,,
"http_status_count","docs","mistral","c",,"403","10",,,,,,
"http_status_count","docs","claude","t",,"404","67",,,,,,
"http_status_count","docs","gpt","c",,"404","41",,,,,,
"http_status_count","docs","gemini","t",,"403","23",,,,,,
"http_status_count","docs","deepseek","c",,"403","33",,,,,,
"http_status_count","docs","gpt","t",,"403","14",,,,,,
"http_status_count","docs","gemini","t",,"ERR","81",,,,,,
"http_status_count","docs","mistral","t",,"429","2",,,,,,
"http_status_count","docs","mistral","t",,"200","551",,,,,,
"http_status_count","docs","deepseek","c",,"ERR","47",,,,,,
"http_status_count","docs","gpt","v",,"403","32",,,,,,
"latency_perprobe","endpoint","mistral","v","HEAD","400","23","111","107","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","503","1","563","563","563",,,
"latency_perprobe","endpoint","gpt","t","HEAD","500","18","192","209","407",,,
"latency_perprobe","endpoint","deepseek","c","GET","405","54","136","161","194",,,
"latency_perprobe","endpoint","gemini","t","HEAD","429","4","34","28","41",,,
"latency_perprobe","endpoint","gpt","v","HEAD","200","73","304","219","1398",,,
"latency_perprobe","endpoint","deepseek","t","GET","ERR","117","1541","1","15012",,,
"latency_perprobe","endpoint","claude","v","GET","401","528","120","100","286",,,
"latency_perprobe","endpoint","gpt","v","GET","302","10","646","631","723",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","401","199","240","159","707",,,
"latency_perprobe","endpoint","deepseek","c","GET","308","4","80","77","94",,,
"latency_perprobe","endpoint","gemini","v","GET","401","346","119","104","226",,,
"latency_perprobe","endpoint","claude","t","HEAD","401","372","175","167","502",,,
"latency_perprobe","endpoint","mistral","v","HEAD","401","176","147","93","470",,,
"latency_perprobe","endpoint","mistral","v","GET","503","10","102","65","225",,,
"latency_perprobe","endpoint","gpt","c","GET","405","32","153","89","175",,,
"latency_perprobe","endpoint","mistral","c","GET","400","40","204","184","510",,,
"latency_perprobe","endpoint","gemini","c","GET","401","349","129","103","273",,,
"latency_perprobe","endpoint","gpt","v","GET","401","533","136","115","288",,,
"latency_perprobe","endpoint","gemini","v","GET","415","6","63","54","103",,,
"latency_perprobe","endpoint","gpt","t","GET","403","51","279","251","549",,,
"latency_perprobe","endpoint","claude","c","HEAD","596","2","620","612","627",,,
"latency_perprobe","endpoint","gpt","c","HEAD","403","50","404","372","797",,,
"latency_perprobe","endpoint","claude","t","GET","401","551","132","106","296",,,
"latency_perprobe","endpoint","mistral","t","GET","404","285","130","109","292",,,
"latency_perprobe","endpoint","gpt","t","GET","500","2","202","199","204",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","406","8","1857","1154","7702",,,
"latency_perprobe","endpoint","gemini","c","GET","403","17","283","305","484",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","406","32","280","270","407",,,
"latency_perprobe","endpoint","gpt","v","HEAD","401","378","178","134","542",,,
"latency_perprobe","endpoint","gpt","c","GET","ERR","59","1273","1","15010",,,
"latency_perprobe","endpoint","claude","v","HEAD","500","6","47","40","92",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","406","16","271","269","296",,,
"latency_perprobe","endpoint","mistral","t","HEAD","429","24","267","371","435",,,
"latency_perprobe","endpoint","claude","c","HEAD","503","8","199","199","220",,,
"latency_perprobe","endpoint","mistral","v","HEAD","500","13","59","54","83",,,
"latency_perprobe","endpoint","deepseek","v","GET","400","51","162","173","308",,,
"latency_perprobe","endpoint","claude","c","GET","405","31","118","102","217",,,
"latency_perprobe","endpoint","gpt","c","HEAD","400","10","241","138","789",,,
"latency_perprobe","endpoint","claude","v","HEAD","302","4","624","616","659",,,
"latency_perprobe","endpoint","gpt","t","HEAD","400","45","222","118","613",,,
"latency_perprobe","endpoint","gpt","c","GET","200","58","382","111","1546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","415","6","54","49","97",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","ERR","186","1712","1","15010",,,
"latency_perprobe","endpoint","mistral","v","HEAD","302","22","679","651","733",,,
"latency_perprobe","endpoint","gemini","c","HEAD","400","9","93","68","193",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","405","105","113","90","262",,,
"latency_perprobe","endpoint","claude","c","HEAD","ERR","107","1139","1","15007",,,
"latency_perprobe","endpoint","gemini","v","HEAD","503","3","342","245","570",,,
"latency_perprobe","endpoint","mistral","c","GET","500","13","110","89","258",,,
"latency_perprobe","endpoint","mistral","t","HEAD","500","13","582","61","6781",,,
"latency_perprobe","endpoint","gpt","v","HEAD","400","49","211","113","587",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","308","4","51","32","82",,,
"latency_perprobe","endpoint","claude","t","GET","405","34","101","94","211",,,
"latency_perprobe","endpoint","mistral","t","GET","200","74","214","259","500",,,
"latency_perprobe","endpoint","deepseek","t","GET","401","322","138","104","314",,,
"latency_perprobe","endpoint","deepseek","v","GET","200","74","141","91","312",,,
"latency_perprobe","endpoint","mistral","v","OPTIONS","ERR","1031","0","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","500","4","46","40","65",,,
"latency_perprobe","endpoint","gemini","t","HEAD","ERR","105","2021","1","15051",,,
"latency_perprobe","endpoint","claude","v","HEAD","401","344","163","99","388",,,
"latency_perprobe","endpoint","gemini","v","HEAD","ERR","182","566","1","147",,,
"latency_perprobe","endpoint","gpt","t","HEAD","401","327","163","142","411",,,
"latency_perprobe","endpoint","gemini","c","HEAD","500","8","287","248","516",,,
"latency_perprobe","endpoint","gpt","c","HEAD","429","9","41","42","54",,,
"latency_perprobe","endpoint","mistral","v","HEAD","200","43","262","124","608",,,
"latency_perprobe","endpoint","claude","c","HEAD","403","37","274","263","480",,,
"latency_perprobe","endpoint","deepseek","t","GET","429","15","37","37","44",,,
"latency_perprobe","endpoint","gpt","c","HEAD","500","2","208","207","209",,,
"latency_perprobe","endpoint","mistral","c","HEAD","404","227","197","120","483",,,
"latency_perprobe","endpoint","claude","c","GET","200","97","253","96","516",,,
"latency_perprobe","endpoint","mistral","t","HEAD","422","5","197","164","257",,,
"latency_perprobe","endpoint","claude","v","GET","404","304","117","98","274",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","400","34","371","469","737",,,
"latency_perprobe","endpoint","mistral","v","GET","404","341","139","103","311",,,
"latency_perprobe","endpoint","deepseek","v","GET","404","252","129","101","278",,,
"latency_perprobe","endpoint","gemini","c","HEAD","ERR","124","8926","15008","15084",,,
"latency_perprobe","endpoint","gemini","v","HEAD","403","79","296","249","860",,,
"latency_perprobe","endpoint","gpt","t","GET","405","54","106","80","294",,,
"latency_perprobe","endpoint","deepseek","c","GET","ERR","81","3226","1","15021",,,
"latency_perprobe","endpoint","mistral","v","GET","308","4","78","71","94",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","302","4","679","607","873",,,
"latency_perprobe","endpoint","mistral","t","HEAD","401","193","204","103","1145",,,
"latency_perprobe","endpoint","claude","v","HEAD","400","10","129","71","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","500","2","206","199","212",,,
"latency_perprobe","endpoint","claude","t","HEAD","200","55","151","92","587",,,
"latency_perprobe","endpoint","mistral","c","HEAD","403","32","218","214","323",,,
"latency_perprobe","endpoint","claude","t","OPTIONS","ERR","1212","1","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","400","21","116","95","188",,,
"latency_perprobe","endpoint","mistral","v","HEAD","403","82","246","223","434",,,
"latency_perprobe","endpoint","claude","v","HEAD","ERR","124","1551","1","15022",,,
"latency_perprobe","endpoint","mistral","v","GET","302","22","648","638","725",,,
"latency_perprobe","endpoint","gemini","t","GET","403","16","208","171","659",,,
"latency_perprobe","endpoint","gpt","v","GET","403","65","320","301","688",,,
"latency_perprobe","endpoint","gpt","t","GET","429","27","39","33","66",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","308","4","60","31","110",,,
"latency_perprobe","endpoint","gpt","c","HEAD","200","53","446","308","1329",,,
"latency_perprobe","endpoint","mistral","t","HEAD","405","55","183","100","431",,,
"latency_perprobe","endpoint","claude","t","HEAD","ERR","167","660","1","204",,,
"latency_perprobe","endpoint","gpt","t","HEAD","429","9","39","37","53",,,
"latency_perprobe","endpoint","deepseek","v","GET","429","26","40","38","55",,,
"latency_perprobe","endpoint","gpt","v","HEAD","403","82","349","274","854",,,
"latency_perprobe","endpoint","gemini","c","GET","200","71","195","98","728",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","404","317","140","105","342",,,
"latency_perprobe","endpoint","gpt","t","HEAD","302","4","596","590","613",,,
"latency_perprobe","endpoint","mistral","t","GET","ERR","172","1903","2","15007",,,
"latency_perprobe","endpoint","claude","t","HEAD","405","135","152","94","720",,,
"latency_perprobe","endpoint","gpt","c","GET","401","492","138","114","287",,,
"latency_perprobe","endpoint","claude","c","HEAD","302","4","617","598","650",,,
"latency_perprobe","endpoint","gemini","c","OPTIONS","ERR","809","1","1","1",,,
"latency_perprobe","endpoint","gemini","v","GET","400","33","122","95","227",,,
"latency_perprobe","endpoint","gemini","v","HEAD","429","12","36","33","70",,,
"latency_perprobe","endpoint","gemini","c","HEAD","401","270","236","161","685",,,
"latency_perprobe","endpoint","gemini","t","HEAD","400","4","82","39","196",,,
"latency_perprobe","endpoint","mistral","c","OPTIONS","ERR","844","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","502","3","110","99","134",,,
"latency_perprobe","endpoint","mistral","t","HEAD","302","10","646","648","722",,,
"latency_perprobe","endpoint","claude","t","HEAD","429","18","34","33","48",,,
"latency_perprobe","endpoint","claude","t","HEAD","404","358","180","118","462",,,
"latency_perprobe","endpoint","mistral","v","HEAD","503","10","97","65","219",,,
"latency_perprobe","endpoint","claude","c","GET","ERR","110","1101","1","15011",,,
"latency_perprobe","endpoint","mistral","t","GET","500","13","75","61","154",,,
"latency_perprobe","endpoint","gemini","v","GET","200","89","215","110","625",,,
"latency_perprobe","endpoint","claude","c","GET","404","220","110","96","222",,,
"latency_perprobe","endpoint","claude","c","GET","503","8","198","199","225",,,
"latency_perprobe","endpoint","gemini","c","HEAD","302","5","668","639","771",,,
"latency_perprobe","endpoint","gemini","t","GET","503","1","215","215","215",,,
"latency_perprobe","endpoint","deepseek","c","GET","400","46","114","95","192",,,
"latency_perprobe","endpoint","gpt","v","GET","503","7","198","201","213",,,
"latency_perprobe","endpoint","deepseek","t","GET","403","36","324","252","692",,,
"latency_perprobe","endpoint","gemini","v","OPTIONS","ERR","983","1","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","ERR","59","1311","30","15096",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","401","232","182","115","571",,,
"latency_perprobe","endpoint","gpt","v","GET","429","35","38","35","75",,,
"latency_perprobe","endpoint","mistral","t","GET","429","25","269","370","446",,,
"latency_perprobe","endpoint","gemini","v","GET","308","4","80","80","83",,,
"latency_perprobe","endpoint","gemini","c","GET","429","83","40","35","72",,,
"latency_perprobe","endpoint","gemini","v","GET","202","2","56","41","72",,,
"latency_perprobe","endpoint","claude","c","HEAD","401","261","209","155","501",,,
"latency_perprobe","endpoint","gpt","t","GET","ERR","182","391","1","8",,,
"latency_perprobe","endpoint","deepseek","c","OPTIONS","ERR","777","1","1","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","404","209","187","162","395",,,
"latency_perprobe","endpoint","mistral","t","HEAD","403","70","225","200","463",,,
"latency_perprobe","endpoint","gpt","c","OPTIONS","ERR","977","0","0","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","500","2","786","769","804",,,
"latency_perprobe","endpoint","claude","c","HEAD","429","5","39","38","58",,,
"latency_perprobe","endpoint","gemini","t","HEAD","401","258","207","171","485",,,
"latency_perprobe","endpoint","deepseek","t","GET","400","30","129","98","204",,,
"latency_perprobe","endpoint","mistral","c","GET","404","155","109","90","240",,,
"latency_perprobe","endpoint","gemini","v","HEAD","401","239","148","134","330",,,
"latency_perprobe","endpoint","gemini","v","HEAD","404","285","154","118","339",,,
"latency_perprobe","endpoint","gpt","c","HEAD","405","88","303","246","847",,,
"latency_perprobe","endpoint","gemini","t","HEAD","200","67","375","190","1136",,,
"latency_perprobe","endpoint","claude","c","GET","403","25","186","228","488",,,
"latency_perprobe","endpoint","mistral","t","GET","422","5","187","170","235",,,
"latency_perprobe","endpoint","mistral","t","GET","400","36","124","107","239",,,
"latency_perprobe","endpoint","mistral","c","HEAD","405","53","159","105","499",,,
"latency_perprobe","endpoint","mistral","v","GET","ERR","179","1328","1","15005",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","403","49","438","309","1115",,,
"latency_perprobe","endpoint","mistral","t","OPTIONS","ERR","996","0","0","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","403","62","648","239","2845",,,
"latency_perprobe","endpoint","mistral","v","GET","405","13","99","97","173",,,
"latency_perprobe","endpoint","deepseek","v","GET","405","42","123","94","208",,,
"latency_perprobe","endpoint","claude","v","GET","500","2","183","177","189",,,
"latency_perprobe","endpoint","gemini","c","HEAD","429","3","32","34","34",,,
"latency_perprobe","endpoint","gpt","c","HEAD","404","258","269","181","834",,,
"latency_perprobe","endpoint","deepseek","t","GET","404","164","122","95","280",,,
"latency_perprobe","endpoint","gpt","v","HEAD","405","95","142","103","376",,,
"latency_perprobe","endpoint","claude","t","GET","400","40","147","172","198",,,
"latency_perprobe","endpoint","gemini","v","GET","403","58","257","232","676",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","ERR","81","3272","75","15011",,,
"latency_perprobe","endpoint","gpt","c","GET","403","46","267","227","565",,,
"latency_perprobe","endpoint","deepseek","t","GET","200","66","281","100","1312",,,
"latency_perprobe","endpoint","gpt","t","HEAD","ERR","178","405","1","177",,,
"latency_perprobe","endpoint","gemini","v","GET","ERR","185","548","1","310",,,
"latency_perprobe","endpoint","gemini","t","GET","400","6","71","48","196",,,
"latency_perprobe","endpoint","mistral","t","HEAD","ERR","146","2084","81","15009",,,
"latency_perprobe","endpoint","claude","t","GET","429","61","37","34","56",,,
"latency_perprobe","endpoint","gpt","t","GET","401","475","124","103","280",,,
"latency_perprobe","endpoint","gemini","v","HEAD","308","4","45","34","68",,,
"latency_perprobe","endpoint","gemini","v","HEAD","400","26","144","141","263",,,
"latency_perprobe","endpoint","claude","t","GET","403","30","239","158","546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","202","2","36","33","39",,,
"latency_perprobe","endpoint","mistral","t","HEAD","404","411","260","163","915",,,
"latency_perprobe","endpoint","claude","v","HEAD","503","15","65","70","93",,,
"latency_perprobe","endpoint","deepseek","v","GET","302","31","669","671","742",,,
"latency_perprobe","endpoint","mistral","t","GET","401","320","114","97","270",,,
"latency_perprobe","endpoint","claude","v","OPTIONS","ERR","1256","0","0","1",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","400","48","290","195","828",,,
"latency_perprobe","endpoint","gpt","v","HEAD","404","349","149","105","426",,,
"latency_perprobe","endpoint","gemini","t","GET","429","65","39","36","73",,,
"latency_perprobe","endpoint","gpt","v","HEAD","429","15","59","35","317",,,
"latency_perprobe","endpoint","mistral","t","HEAD","200","47","248","123","553",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","403","73","246","209","670",,,
"latency_perprobe","endpoint","deepseek","v","GET","401","389","122","99","277",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","500","12","96","101","138",,,
"latency_perprobe","endpoint","mistral","t","HEAD","400","22","344","310","603",,,
