"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","error_handling_verified","ifs","fca","support_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","code_samples_verified","constraints_verified","integration_support_verified","required_keys_verified","ssi","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"imageclassification_v1","nonrag","claude","c","google__cloud-vision-label-detection","1","98.5","Google Cloud Vision API - Label Detection","https://cloud.google.com/vision/docs/labels","https://vision.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T22:26:23Z","0.345","True","False","False","False","True","0","GET","404","142","1579"
"imageclassification_v1","nonrag","claude","c","aws__rekognition-detect-labels","2","97.2","AWS Rekognition DetectLabels API","https://docs.aws.amazon.com/rekognition/latest/APIReference/API_DetectLabels.html","https://rekognition.{region}.amazonaws.com","False","0.25","0","False","True","False","False","2025-10-28T22:26:22Z","0.075","True","False","False","False","True","0","GET","ERR","0",
"imageclassification_v1","nonrag","claude","c","microsoft__azure-computer-vision-analyze","3","95.8","Microsoft Azure Computer Vision - Analyze Image","https://learn.microsoft.com/en-us/rest/api/computervision/analyze-image","https://{endpoint}.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T22:26:24Z","0.075","True","False","False","False","True","0","GET","ERR","0",
"imageclassification_v1","nonrag","claude","c","microsoft__azure-computer-vision-objects","4","93.5","Microsoft Azure Computer Vision - Object Detection","https://learn.microsoft.com/en-us/azure/ai-services/computer-vision/concept-object-detection","https://{endpoint}.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T22:26:24Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"imageclassification_v1","nonrag","claude","c","google__cloud-vision-object-localization","5","91","Google Cloud Vision API - Object Localization","https://cloud.google.com/vision/docs/object-localizer","https://vision.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T22:26:23Z","0.345","True","False","False","False","True","0","GET","404","43","1579"
"imageclassification_v1","nonrag","claude","c","aws__rekognition-detect-custom-labels","6","88.5","AWS Rekognition DetectCustomLabels API","https://docs.aws.amazon.com/rekognition/latest/APIReference/API_DetectCustomLabels.html","https://rekognition.{region}.amazonaws.com","False","0.25","0","False","True","False","False","2025-10-28T22:26:22Z","0.075","True","False","False","False","True","0","GET","ERR","0",
"imageclassification_v1","nonrag","claude","c","imagga__tagging-api","7","85","Imagga Image Tagging API","https://docs.imagga.com/#tags","https://api.imagga.com","False","0.25","0.8","False","True","False","False","2025-10-28T22:26:24Z","0.435","True","False","False","False","True","0","GET","401","92","0"
"imageclassification_v1","nonrag","claude","c","clarifai__predict-api","8","82","Clarifai Predict API","https://docs.clarifai.com/api-guide/predict","https://api.clarifai.com","False","0.25","0.48","False","True","False","False","2025-10-28T22:26:23Z","0.291","True","False","False","False","False","0","GET","405","115","91"
"imageclassification_v1","nonrag","claude","c","deepai__image-recognition","9","78.5","DeepAI Image Recognition API","https://deepai.org/machine-learning-model/image-recognition","https://api.deepai.org","False","0.25","0.8","False","True","False","False","2025-10-28T22:26:23Z","0.435","True","False","False","False","True","0","GET","401","32","65"
"imageclassification_v1","nonrag","claude","c","api4ai__image-classification","10","75","API4AI Image Classification","https://api4.ai/apis/image-classification","https://api.api4ai.cloud","False","0.25","0","False","True","False","False","2025-10-28T22:26:22Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
