"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","ifs","support_verified","fca","error_handling_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","constraints_verified","code_samples_verified","ssi","integration_support_verified","required_keys_verified","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"quotes_v1","nonrag","claude","c","zenquotes__quotes_api","1","97.5","ZenQuotes API","https://zenquotes.io/api","https://zenquotes.io","0.25","False","0.48","False","True","False","False","2025-10-28T22:59:39Z","0.291","True","False","False","0","False","False","GET","429","110","-1"
"quotes_v1","nonrag","claude","c","quotable__random_quotes","2","96","Quotable API","https://github.com/lukePeavey/quotable","https://api.quotable.io","0.25","False","0","False","True","False","False","2025-10-28T22:59:36Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","0",
"quotes_v1","nonrag","claude","c","api_ninjas__quotes","3","94.5","API Ninjas Quotes API","https://api-ninjas.com/api/quotes","https://api.api-ninjas.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:59:33Z","0.363","True","False","False","0","False","False","GET","400","55","29"
"quotes_v1","nonrag","claude","c","quotefancy__public_api","4","92","Quotefancy API","https://rapidapi.com/quotefancy/api/quotefancy","https://quotefancy.p.rapidapi.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:59:36Z","0.291","True","False","False","0","False","False","GET","429","30","-1"
"quotes_v1","nonrag","claude","c","forismatic__quote_api","5","90","Forismatic Quote API","https://forismatic.com/en/api/","https://api.forismatic.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:59:34Z","0.435","True","False","False","0","False","False","GET","200","178","20"
"quotes_v1","nonrag","claude","c","theysaidso__quotes_api","6","87.5","They Said So Quotes API","https://theysaidso.com/api/","https://quotes.rest","0.25","False","0.64","False","True","False","False","2025-10-28T22:59:38Z","0.363","True","False","False","0","False","False","GET","401","93","-1"
"quotes_v1","nonrag","claude","c","favqs__quotes_api","7","85","FavQs Quote API","https://favqs.com/api","https://favqs.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:59:34Z","0.435","True","False","False","0","False","False","GET","200","106","357"
"quotes_v1","nonrag","claude","c","motivational_quotes__api","8","82.5","Motivational Quotes API","https://rapidapi.com/leysgarza/api/motivational-quotes1","https://motivational-quotes1.p.rapidapi.com","0.25","False","0.48","False","True","False","False","2025-10-28T22:59:36Z","0.291","True","False","False","0","False","False","GET","429","39","-1"
"quotes_v1","nonrag","claude","c","programming_quotes__api","9","80","Programming Quotes API","https://programming-quotes-api.herokuapp.com/","https://programming-quotes-api.herokuapp.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:59:36Z","0.345","True","False","False","0","False","True","GET","404","300","548"
"quotes_v1","nonrag","claude","c","stoic_quotes__api","10","77.5","Stoic Quotes API","https://stoic-quotes.com/api","https://stoic-quotes.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:59:38Z","0.435","True","False","False","0","False","False","GET","200","79","1495"
"quotes_v1","nonrag","deepseek","c","quotable__quotes_random","1","99.3","Quotable Random Quotes","https://github.com/lukePeavey/quotable","https://api.quotable.io","0.25","False","0","False","True","False","False","2025-10-28T22:59:36Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","1",
"quotes_v1","nonrag","deepseek","c","they_said_so__quotes_random","2","97.6","They Said So Quotes API","https://theysaidso.com/api/","https://quotes.rest","0.25","False","0.64","False","True","False","False","2025-10-28T22:59:38Z","0.363","True","False","False","0","False","False","GET","401","101","-1"
