"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"err_breakdown","endpoint","mistral","v",,"other","1369",,,,,,
"service_responsiveness_rate","overview","gemini","v",,,"127","1270",,,"10",,
"coverage","overview","gemini","v",,,"10",,,,"10","473","10"
"endpoint_err_rate_core","endpoint","gemini","v",,"ERR","377","18.1599229287091",,,,,
"endpoint_err_rate_all","endpoint","gemini","v",,"ERR","1415","45.4399486191394",,,,,
"err_breakdown","endpoint","gemini","v",,"timeout","16",,,,,,
"err_breakdown","endpoint","gemini","v",,"other","1399",,,,,,
"service_responsiveness_rate","overview","mistral","t",,,"121","1210",,,"10",,
"coverage","overview","mistral","t",,,"10",,,,"10","567","10"
"endpoint_err_rate_core","endpoint","mistral","t",,"ERR","324","15.5619596541787",,,,,
"endpoint_err_rate_all","endpoint","mistral","t",,"ERR","1365","43.7079731027858",,,,,
"err_breakdown","endpoint","mistral","t",,"timeout","46",,,,,,
"err_breakdown","endpoint","mistral","t",,"tls","28",,,,,,
"err_breakdown","endpoint","mistral","t",,"other","1291",,,,,,
"service_responsiveness_rate","overview","gemini","c",,,"115","1150",,,"10",,
"coverage","overview","gemini","c",,,"10",,,,"10","470","10"
"endpoint_err_rate_core","endpoint","gemini","c",,"ERR","256","15.1838671411625",,,,,
"endpoint_err_rate_all","endpoint","gemini","c",,"ERR","1099","43.4559114274417",,,,,
"err_breakdown","endpoint","gemini","c",,"timeout","152",,,,,,
"err_breakdown","endpoint","gemini","c",,"other","947",,,,,,
"doc_size","docs","gpt","t",,,"540",,,,"648218","130400","4547526"
"doc_size","docs","claude","c",,,"601",,,,"860268","164451","4970092"
"doc_size","docs","deepseek","t",,,"505",,,,"571103","71063","4853413"
"doc_size","docs","claude","v",,,"601",,,,"810152","188065","5345795"
"doc_size","docs","gemini","t",,,"507",,,,"860914","266084","5345795"
"doc_size","docs","gpt","c",,,"610",,,,"675613","133390","4853421"
"doc_size","docs","mistral","c",,,"570",,,,"675669","172761","4828758"
"doc_size","docs","gpt","v",,,"576",,,,"658743","138397","3802068"
"doc_size","docs","claude","t",,,"581",,,,"869274","178470","5689028"
"doc_size","docs","deepseek","v",,,"542",,,,"649117","87679","4970088"
"doc_size","docs","deepseek","c",,,"549",,,,"502668","71063","2212327"
"doc_size","docs","mistral","v",,,"569",,,,"461505","155779","1872081"
"doc_size","docs","gemini","v",,,"570",,,,"562005","101847","4508293"
"doc_size","docs","mistral","t",,,"608",,,,"401519","155779","1417573"
"doc_size","docs","gemini","c",,,"531",,,,"595925","264795","2861095"
"http_status_count","docs","claude","v",,"404","53",,,,,,
"http_status_count","docs","gpt","v",,"422","6",,,,,,
"http_status_count","docs","claude","t",,"308","39",,,,,,
"http_status_count","docs","claude","v",,"401","11",,,,,,
"http_status_count","docs","gemini","c",,"200","470",,,,,,
"http_status_count","docs","gemini","c",,"ERR","62",,,,,,
"http_status_count","docs","deepseek","t",,"308","56",,,,,,
"http_status_count","docs","mistral","v",,"200","523",,,,,,
"http_status_count","docs","deepseek","v",,"308","67",,,,,,
"http_status_count","docs","gpt","v",,"308","49",,,,,,
"http_status_count","docs","claude","v",,"ERR","42",,,,,,
"http_status_count","docs","claude","v",,"429","1",,,,,,
"http_status_count","docs","claude","t",,"ERR","50",,,,,,
"http_status_count","docs","deepseek","c",,"200","438",,,,,,
"http_status_count","docs","gemini","t",,"404","57",,,,,,
"http_status_count","docs","mistral","t",,"405","3",,,,,,
"http_status_count","docs","deepseek","v",,"404","76",,,,,,
"http_status_count","docs","gpt","t",,"ERR","94",,,,,,
"http_status_count","docs","claude","c",,"503","2",,,,,,
"http_status_count","docs","deepseek","c",,"404","71",,,,,,
"http_status_count","docs","mistral","t",,"404","23",,,,,,
"http_status_count","docs","mistral","c",,"200","524",,,,,,
"http_status_count","docs","claude","c",,"403","10",,,,,,
"http_status_count","docs","claude","c",,"404","52",,,,,,
"http_status_count","docs","claude","t",,"200","496",,,,,,
"http_status_count","docs","gemini","v",,"403","19",,,,,,
"http_status_count","docs","claude","t",,"429","1",,,,,,
"http_status_count","docs","mistral","v",,"429","2",,,,,,
"http_status_count","docs","gemini","t",,"308","39",,,,,,
"http_status_count","docs","gpt","c",,"ERR","70",,,,,,
"http_status_count","docs","gemini","t",,"200","434",,,,,,
"http_status_count","docs","mistral","t",,"ERR","32",,,,,,
"http_status_count","docs","mistral","v",,"308","27",,,,,,
"http_status_count","docs","gemini","v",,"200","473",,,,,,
"http_status_count","docs","mistral","c",,"308","26",,,,,,
"http_status_count","docs","gemini","v",,"308","36",,,,,,
"http_status_count","docs","claude","v",,"301","2",,,,,,
"http_status_count","docs","gpt","v",,"404","67",,,,,,
"http_status_count","docs","deepseek","t",,"200","405",,,,,,
"http_status_count","docs","mistral","c",,"ERR","42",,,,,,
"http_status_count","docs","gpt","t",,"404","53",,,,,,
"http_status_count","docs","gpt","c",,"308","48",,,,,,
"http_status_count","docs","gemini","v",,"ERR","78",,,,,,
"http_status_count","docs","mistral","t",,"403","20",,,,,,
"http_status_count","docs","deepseek","v",,"200","455",,,,,,
"http_status_count","docs","gpt","v",,"ERR","62",,,,,,
"http_status_count","docs","gemini","c",,"403","7",,,,,,
"http_status_count","docs","gemini","c",,"308","50",,,,,,
"http_status_count","docs","claude","v",,"200","530",,,,,,
"http_status_count","docs","claude","v",,"403","12",,,,,,
"http_status_count","docs","claude","t",,"403","11",,,,,,
"http_status_count","docs","deepseek","v",,"403","21",,,,,,
"http_status_count","docs","claude","c",,"200","528",,,,,,
"http_status_count","docs","deepseek","t",,"403","39",,,,,,
"http_status_count","docs","gpt","v",,"200","485",,,,,,
"http_status_count","docs","claude","v",,"308","39",,,,,,
"http_status_count","docs","mistral","t",,"308","14",,,,,,
"http_status_count","docs","gpt","t",,"200","487",,,,,,
"http_status_count","docs","mistral","v",,"403","13",,,,,,
"http_status_count","docs","mistral","v",,"404","63",,,,,,
"http_status_count","docs","deepseek","v",,"401","2",,,,,,
"http_status_count","docs","gpt","c",,"200","541",,,,,,
"http_status_count","docs","deepseek","c",,"308","53",,,,,,
"http_status_count","docs","mistral","v",,"ERR","54",,,,,,
"http_status_count","docs","mistral","c",,"404","51",,,,,,
"http_status_count","docs","deepseek","t",,"ERR","69",,,,,,
"http_status_count","docs","mistral","t",,"400","2",,,,,,
"http_status_count","docs","gpt","t",,"308","33",,,,,,
"http_status_count","docs","claude","c",,"ERR","39",,,,,,
"http_status_count","docs","gemini","c",,"422","5",,,,,,
"http_status_count","docs","gpt","c",,"403","13",,,,,,
"http_status_count","docs","claude","c",,"429","1",,,,,,
"http_status_count","docs","gemini","v",,"404","83",,,,,,
"http_status_count","docs","deepseek","t",,"404","73",,,,,,
"http_status_count","docs","claude","c",,"308","39",,,,,,
"http_status_count","docs","mistral","c",,"429","1",,,,,,
"http_status_count","docs","gemini","c",,"404","57",,,,,,
"http_status_count","docs","deepseek","v",,"ERR","65",,,,,,
"http_status_count","docs","claude","t",,"401","4",,,,,,
"http_status_count","docs","mistral","c",,"403","10",,,,,,
"http_status_count","docs","claude","t",,"404","67",,,,,,
"http_status_count","docs","gpt","c",,"404","42",,,,,,
"http_status_count","docs","gemini","t",,"403","23",,,,,,
"http_status_count","docs","deepseek","c",,"403","33",,,,,,
"http_status_count","docs","gpt","t",,"403","14",,,,,,
"http_status_count","docs","deepseek","c",,"503","1",,,,,,
"http_status_count","docs","gemini","t",,"ERR","84",,,,,,
"http_status_count","docs","mistral","t",,"429","2",,,,,,
"http_status_count","docs","mistral","t",,"200","567",,,,,,
"http_status_count","docs","deepseek","c",,"ERR","52",,,,,,
"http_status_count","docs","gpt","v",,"403","32",,,,,,
"latency_perprobe","endpoint","mistral","v","HEAD","400","23","111","107","245",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","503","1","563","563","563",,,
"latency_perprobe","endpoint","gpt","t","HEAD","500","18","192","209","407",,,
"latency_perprobe","endpoint","deepseek","c","GET","405","54","136","161","194",,,
"latency_perprobe","endpoint","gemini","t","HEAD","429","6","48","34","119",,,
"latency_perprobe","endpoint","gpt","v","HEAD","200","77","297","209","1398",,,
"latency_perprobe","endpoint","deepseek","t","GET","ERR","123","1588","1","15012",,,
"latency_perprobe","endpoint","mistral","c","HEAD","503","2","572","467","677",,,
"latency_perprobe","endpoint","claude","v","GET","401","544","121","100","286",,,
"latency_perprobe","endpoint","gpt","v","GET","302","10","646","631","723",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","401","206","240","159","702",,,
"latency_perprobe","endpoint","deepseek","c","GET","308","4","80","77","94",,,
"latency_perprobe","endpoint","gemini","v","GET","401","361","119","103","226",,,
"latency_perprobe","endpoint","claude","t","HEAD","401","382","176","167","508",,,
"latency_perprobe","endpoint","mistral","v","HEAD","401","179","149","94","477",,,
"latency_perprobe","endpoint","mistral","v","GET","503","10","102","65","225",,,
"latency_perprobe","endpoint","gpt","c","GET","405","32","153","89","175",,,
"latency_perprobe","endpoint","mistral","c","GET","400","41","200","184","510",,,
"latency_perprobe","endpoint","gemini","c","GET","401","363","129","103","277",,,
"latency_perprobe","endpoint","gpt","v","GET","401","553","136","114","290",,,
"latency_perprobe","endpoint","gemini","v","GET","415","6","63","54","103",,,
"latency_perprobe","endpoint","gpt","t","GET","403","52","279","251","549",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","503","1","244","244","244",,,
"latency_perprobe","endpoint","claude","c","HEAD","596","2","620","612","627",,,
"latency_perprobe","endpoint","gpt","c","HEAD","403","52","407","415","797",,,
"latency_perprobe","endpoint","claude","t","GET","401","567","133","106","296",,,
"latency_perprobe","endpoint","mistral","t","GET","404","288","129","108","292",,,
"latency_perprobe","endpoint","gpt","t","GET","500","2","202","199","204",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","406","8","1857","1154","7702",,,
"latency_perprobe","endpoint","gemini","c","GET","403","19","292","306","484",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","406","32","280","270","407",,,
"latency_perprobe","endpoint","gpt","v","HEAD","401","395","179","133","542",,,
"latency_perprobe","endpoint","gpt","c","GET","ERR","63","1431","1","15009",,,
"latency_perprobe","endpoint","claude","v","HEAD","500","6","47","40","92",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","406","16","271","269","296",,,
"latency_perprobe","endpoint","mistral","c","GET","503","1","359","359","359",,,
"latency_perprobe","endpoint","claude","c","HEAD","503","8","199","199","220",,,
"latency_perprobe","endpoint","mistral","v","HEAD","500","14","173","54","1661",,,
"latency_perprobe","endpoint","deepseek","v","GET","400","51","162","173","308",,,
"latency_perprobe","endpoint","claude","c","GET","405","31","118","102","217",,,
"latency_perprobe","endpoint","gpt","c","HEAD","400","10","241","138","789",,,
"latency_perprobe","endpoint","claude","v","HEAD","302","5","635","641","682",,,
"latency_perprobe","endpoint","gpt","t","HEAD","400","45","222","118","613",,,
"latency_perprobe","endpoint","gpt","c","GET","200","63","370","129","1421",,,
"latency_perprobe","endpoint","gemini","v","HEAD","415","6","54","49","97",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","ERR","192","1973","1","15012",,,
"latency_perprobe","endpoint","mistral","v","HEAD","302","22","679","651","733",,,
"latency_perprobe","endpoint","gemini","c","HEAD","400","9","93","68","193",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","405","108","115","89","269",,,
"latency_perprobe","endpoint","claude","c","HEAD","ERR","112","1360","1","15015",,,
"latency_perprobe","endpoint","gemini","v","HEAD","503","5","320","256","570",,,
"latency_perprobe","endpoint","mistral","c","GET","500","13","110","89","258",,,
"latency_perprobe","endpoint","mistral","t","HEAD","500","14","928","61","6781",,,
"latency_perprobe","endpoint","gpt","v","HEAD","400","49","211","113","587",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","308","4","51","32","82",,,
"latency_perprobe","endpoint","claude","t","GET","405","34","101","94","211",,,
"latency_perprobe","endpoint","mistral","t","GET","200","79","212","259","500",,,
"latency_perprobe","endpoint","deepseek","t","GET","401","332","137","104","314",,,
"latency_perprobe","endpoint","deepseek","v","GET","200","86","138","98","296",,,
"latency_perprobe","endpoint","mistral","v","OPTIONS","ERR","1066","1","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","503","1","780","780","780",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","500","4","46","40","65",,,
"latency_perprobe","endpoint","gemini","t","HEAD","ERR","108","2108","1","15051",,,
"latency_perprobe","endpoint","claude","v","HEAD","401","352","165","100","451",,,
"latency_perprobe","endpoint","gemini","v","HEAD","ERR","187","634","1","177",,,
"latency_perprobe","endpoint","gpt","t","HEAD","401","339","163","135","411",,,
"latency_perprobe","endpoint","gemini","c","HEAD","500","8","287","248","516",,,
"latency_perprobe","endpoint","gpt","c","HEAD","429","9","41","42","54",,,
"latency_perprobe","endpoint","mistral","v","HEAD","200","48","252","125","608",,,
"latency_perprobe","endpoint","claude","c","HEAD","403","42","271","263","428",,,
"latency_perprobe","endpoint","deepseek","t","GET","429","19","39","37","89",,,
"latency_perprobe","endpoint","gpt","c","HEAD","500","2","208","207","209",,,
"latency_perprobe","endpoint","mistral","c","HEAD","404","242","196","120","483",,,
"latency_perprobe","endpoint","claude","c","GET","200","107","241","96","500",,,
"latency_perprobe","endpoint","mistral","t","HEAD","422","5","197","164","257",,,
"latency_perprobe","endpoint","claude","v","GET","404","311","122","99","284",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","400","35","381","469","740",,,
"latency_perprobe","endpoint","mistral","v","GET","404","356","144","105","320",,,
"latency_perprobe","endpoint","deepseek","v","GET","404","255","129","101","280",,,
"latency_perprobe","endpoint","gemini","c","HEAD","ERR","128","8885","15008","15084",,,
"latency_perprobe","endpoint","gemini","v","HEAD","403","84","292","249","807",,,
"latency_perprobe","endpoint","gpt","t","GET","405","54","106","80","294",,,
"latency_perprobe","endpoint","deepseek","c","GET","ERR","86","3388","1","15038",,,
"latency_perprobe","endpoint","mistral","v","GET","308","4","78","71","94",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","302","5","661","607","873",,,
"latency_perprobe","endpoint","mistral","t","HEAD","401","203","200","103","1127",,,
"latency_perprobe","endpoint","claude","v","HEAD","400","10","129","71","314",,,
"latency_perprobe","endpoint","gpt","v","HEAD","500","2","206","199","212",,,
"latency_perprobe","endpoint","claude","t","HEAD","200","60","153","94","564",,,
"latency_perprobe","endpoint","mistral","c","HEAD","403","34","221","215","323",,,
"latency_perprobe","endpoint","claude","t","OPTIONS","ERR","1252","0","0","1",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","400","21","116","95","188",,,
"latency_perprobe","endpoint","mistral","v","HEAD","403","83","247","228","434",,,
"latency_perprobe","endpoint","claude","v","HEAD","ERR","129","1726","1","15062",,,
"latency_perprobe","endpoint","mistral","v","GET","302","22","648","638","725",,,
"latency_perprobe","endpoint","gemini","t","GET","403","17","214","214","659",,,
"latency_perprobe","endpoint","gpt","v","GET","403","68","319","301","688",,,
"latency_perprobe","endpoint","gpt","t","GET","429","32","47","35","100",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","308","4","60","31","110",,,
"latency_perprobe","endpoint","gpt","c","HEAD","200","58","427","284","1329",,,
"latency_perprobe","endpoint","mistral","t","HEAD","405","55","183","100","431",,,
"latency_perprobe","endpoint","claude","t","HEAD","ERR","173","726","1","367",,,
"latency_perprobe","endpoint","gpt","t","HEAD","429","13","53","45","100",,,
"latency_perprobe","endpoint","deepseek","v","GET","429","26","40","38","55",,,
"latency_perprobe","endpoint","gpt","v","HEAD","403","87","342","274","854",,,
"latency_perprobe","endpoint","gemini","c","GET","200","77","193","105","728",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","404","326","141","104","342",,,
"latency_perprobe","endpoint","gpt","t","HEAD","302","5","600","595","613",,,
"latency_perprobe","endpoint","mistral","t","GET","ERR","175","1956","2","15009",,,
"latency_perprobe","endpoint","claude","t","HEAD","405","137","154","94","720",,,
"latency_perprobe","endpoint","gpt","c","GET","401","500","138","114","284",,,
"latency_perprobe","endpoint","claude","c","HEAD","302","5","611","598","650",,,
"latency_perprobe","endpoint","gemini","c","OPTIONS","ERR","843","1","1","1",,,
"latency_perprobe","endpoint","gemini","v","GET","400","36","116","92","227",,,
"latency_perprobe","endpoint","gemini","v","HEAD","429","14","46","34","108",,,
"latency_perprobe","endpoint","gemini","c","HEAD","401","278","233","154","685",,,
"latency_perprobe","endpoint","gemini","t","HEAD","400","4","82","39","196",,,
"latency_perprobe","endpoint","mistral","c","OPTIONS","ERR","890","1","1","1",,,
"latency_perprobe","endpoint","deepseek","t","GET","502","3","110","99","134",,,
"latency_perprobe","endpoint","mistral","t","HEAD","302","10","646","648","722",,,
"latency_perprobe","endpoint","claude","t","HEAD","429","22","45","33","105",,,
"latency_perprobe","endpoint","claude","t","HEAD","404","363","181","118","458",,,
"latency_perprobe","endpoint","mistral","v","HEAD","503","10","97","65","219",,,
"latency_perprobe","endpoint","claude","c","GET","ERR","115","1314","1","15016",,,
"latency_perprobe","endpoint","mistral","t","GET","500","14","422","61","4933",,,
"latency_perprobe","endpoint","gemini","v","GET","200","104","207","120","366",,,
"latency_perprobe","endpoint","claude","c","GET","404","224","113","97","235",,,
"latency_perprobe","endpoint","claude","c","GET","503","8","198","199","225",,,
"latency_perprobe","endpoint","gemini","c","HEAD","302","6","657","617","771",,,
"latency_perprobe","endpoint","gemini","t","GET","503","2","229","215","243",,,
"latency_perprobe","endpoint","deepseek","c","GET","400","47","116","96","199",,,
"latency_perprobe","endpoint","gpt","v","GET","503","8","206","201","258",,,
"latency_perprobe","endpoint","deepseek","t","GET","403","37","325","262","692",,,
"latency_perprobe","endpoint","gemini","v","OPTIONS","ERR","1038","0","0","1",,,
"latency_perprobe","endpoint","gpt","c","HEAD","ERR","63","1474","30","15096",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","401","245","180","114","565",,,
"latency_perprobe","endpoint","gpt","v","GET","429","42","42","35","89",,,
"latency_perprobe","endpoint","mistral","t","GET","429","40","202","105","445",,,
"latency_perprobe","endpoint","gemini","v","GET","308","4","80","80","83",,,
"latency_perprobe","endpoint","gemini","c","GET","429","87","42","35","85",,,
"latency_perprobe","endpoint","gemini","v","GET","202","2","56","41","72",,,
"latency_perprobe","endpoint","claude","c","HEAD","401","269","211","155","502",,,
"latency_perprobe","endpoint","gpt","t","GET","ERR","185","466","1","204",,,
"latency_perprobe","endpoint","deepseek","c","OPTIONS","ERR","806","1","1","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","404","225","191","174","400",,,
"latency_perprobe","endpoint","mistral","t","HEAD","403","77","223","202","463",,,
"latency_perprobe","endpoint","gpt","c","OPTIONS","ERR","1005","1","0","1",,,
"latency_perprobe","endpoint","gemini","t","HEAD","500","2","786","769","804",,,
"latency_perprobe","endpoint","claude","c","HEAD","429","8","60","38","137",,,
"latency_perprobe","endpoint","gemini","t","HEAD","401","269","208","171","476",,,
"latency_perprobe","endpoint","deepseek","t","GET","400","30","129","98","204",,,
"latency_perprobe","endpoint","mistral","c","GET","404","165","111","90","248",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","403","87","251","240","568",,,
"latency_perprobe","endpoint","gemini","v","HEAD","401","250","148","128","330",,,
"latency_perprobe","endpoint","gpt","c","GET","503","1","265","265","265",,,
"latency_perprobe","endpoint","gemini","v","HEAD","404","299","156","119","339",,,
"latency_perprobe","endpoint","gpt","c","HEAD","405","89","305","250","847",,,
"latency_perprobe","endpoint","gemini","t","HEAD","200","74","352","171","1136",,,
"latency_perprobe","endpoint","claude","c","GET","403","26","182","148","488",,,
"latency_perprobe","endpoint","mistral","t","GET","422","5","187","170","235",,,
"latency_perprobe","endpoint","mistral","t","GET","400","38","123","107","239",,,
"latency_perprobe","endpoint","mistral","c","HEAD","405","54","165","105","499",,,
"latency_perprobe","endpoint","mistral","v","GET","ERR","181","1315","1","15002",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","403","52","434","312","1115",,,
"latency_perprobe","endpoint","mistral","t","OPTIONS","ERR","1041","1","0","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","403","63","641","239","2845",,,
"latency_perprobe","endpoint","mistral","v","GET","405","13","99","97","173",,,
"latency_perprobe","endpoint","deepseek","v","GET","405","42","123","94","208",,,
"latency_perprobe","endpoint","claude","v","GET","500","2","183","177","189",,,
"latency_perprobe","endpoint","gemini","c","HEAD","429","5","59","34","101",,,
"latency_perprobe","endpoint","gpt","c","HEAD","404","266","271","183","832",,,
"latency_perprobe","endpoint","deepseek","t","GET","404","168","122","95","281",,,
"latency_perprobe","endpoint","gpt","v","HEAD","405","98","140","102","376",,,
"latency_perprobe","endpoint","claude","t","GET","400","41","145","172","198",,,
"latency_perprobe","endpoint","gemini","v","GET","403","61","261","239","658",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","ERR","85","3475","78","15011",,,
"latency_perprobe","endpoint","gpt","c","GET","403","47","268","231","565",,,
"latency_perprobe","endpoint","deepseek","t","GET","200","69","273","100","1312",,,
"latency_perprobe","endpoint","gpt","t","HEAD","ERR","181","484","1","182",,,
"latency_perprobe","endpoint","gemini","v","GET","ERR","190","613","1","391",,,
"latency_perprobe","endpoint","gemini","t","GET","400","6","71","48","196",,,
"latency_perprobe","endpoint","mistral","t","HEAD","ERR","149","2147","83","15020",,,
"latency_perprobe","endpoint","claude","t","GET","429","68","40","34","88",,,
"latency_perprobe","endpoint","gpt","t","GET","401","491","124","103","283",,,
"latency_perprobe","endpoint","gemini","v","HEAD","308","4","45","34","68",,,
"latency_perprobe","endpoint","gemini","v","HEAD","400","26","144","141","263",,,
"latency_perprobe","endpoint","claude","t","GET","403","30","239","158","546",,,
"latency_perprobe","endpoint","gemini","v","HEAD","202","2","36","33","39",,,
"latency_perprobe","endpoint","mistral","t","HEAD","404","419","259","163","915",,,
"latency_perprobe","endpoint","claude","v","HEAD","503","15","65","70","93",,,
"latency_perprobe","endpoint","deepseek","v","GET","302","31","669","671","742",,,
"latency_perprobe","endpoint","mistral","t","GET","401","334","114","98","270",,,
"latency_perprobe","endpoint","claude","v","OPTIONS","ERR","1298","0","0","1",,,
